股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
688300,联瑞新材,,上海,,5483,8.97,577,,17.1191936301,18.010028713021,40.8414489195,6048,5578,980,242,20.9446356471,3.119112597139,-6911,20191115,-6911,15202900202.4,241469190.0,26.7009359284,6544,2859,,
688301,奕瑞科技,,上海,,3321,6.93,577,,3.9428980417,8.823023714625,52.9727423764,4778,4514,483,81,50.5413076014,10.404529883896,6789,20200918,6789,22224239070.0,200218370.0,30.4702165653,11585,5824,,
688302,海创药业-U,,上海,,-4770,-5.31,65,,11899.0839800533,38.40061690184,99.5242406553,-2958,-3666,519,457,18.3201343321,-15.669907428323,-627,20220412,-627,5900339484.820001,99015598.0,-469.7544015116,7198,2407,,
688303,大全能源,,上海,,-2853,-2.9,577,,-67.9279778259,-71.103905217953,-34.050899158,-2407,-2048,168,191,8.0437955077,8.684711364233,7441,20210722,7441,65428774582.0,2145205724.0,-77.9990239834,3844,1675,,
688305,科德数控,,上海,,8419,2.65,577,,15.2384784527,1.27073814513,38.671205488,6359,6329,444,200,18.6209215796,2.751721697611,3795,20210709,3795,8260150037.7,132906678.0,16.6426800993,6827,4307,,
688306,均普智能,,上海,,-27249,-1.54,577,,-7.8621832671,8.647900906674,20.0511187004,184595,139776,820,248,64.4042399061,-0.730087643139,5181,20220322,5181,15132444096.0,1228282800.0,-2.6917721161,1486,365,,
688307,中润光学,,上海,,7635,1.19,65,,41.1671157592,-7.140706800301,33.4286397205,5885,5973,373,353,20.3122589646,0.859659526023,8674,20230216,8674,3144239999.9999995,88000000.0,9.3366982658,4150,1610,,
688308,欧科亿,,上海,,11241,0.3,65,,14.3185771672,-74.327030662115,18.3025309485,6013,9812,136,213,35.0535369786,3.972278776533,6328,20201210,6328,3445563063.6,158781708.0,2.198323725,2467,1392,,
688309,恒誉环保,,上海,,13988,1.13,65,,268.050165646,1143.4391532202,28.3907318502,13484,8824,317,788,14.5655737182,2.338977446063,3600,20200714,3600,2349115120.88,80010733.0,5.3542935731000005,3085,993,,
688310,迈得医疗,,上海,,-7894,-1.34,65,,-45.8692936688,-202.703364236439,32.8874540222,-17062,-8256,434,1349,24.9356364783,0.855625319479,-736,20191203,-736,3409165841.9,166219690.0,-33.2357558038,2130,917,,
688311,盟升电子,,上海,,-9455,-2.76,577,,49.7351167233,13.72328179069,36.2615017342,-2585,-2643,444,359,26.8639076338,-0.482555434266,-2905,20200731,-2905,7022190328.44,167914642.0,-31.2434358092,4545,1680,,
688312,燕麦科技,,上海,,45259,0.18,65,,33.0311546554,-69.720979015946,44.4927777756,4732,5035,335,229,16.7165144474,2.137874048247,236,20200608,236,4557305540.8,145600816.0,0.8146821497000001,3847,1815,,
688313,仕佳光子,,上海,,7463,16.56,577,,121.121282421,1711.99675155938,37.3773999015,49799,11993,2325,793,39.9313368024,0.645659986756,2861,20200812,2861,32336388077.44,458802328.0,21.8257075183,7430,797,,
688314,康拓医疗,,上海,,3364,3.71,65,,17.9826300733,20.632199224598,77.7599466566,3660,3498,502,320,12.9232817104,2.588154298274,4312,20210518,4312,3235756220.76,81239172.0,28.7256929139,4366,2194,,
688315,诺禾致源,,上海,,4293,3.1,577,,4.3575206646,1.030133280012,40.7975391099,3435,3421,263,137,28.4184680121,2.461736426526,3639,20210413,3639,6759087999.999999,416200000.0,7.8369826059,2117,898,,
688316,青云科技-U,,上海,,-4194,-30.29,65,,-37.0230240583,-201.629188631346,19.5324163099,-4012,-3459,5712,774,83.6953726108,-24.594768049499,-2274,20210316,-2274,3841429945.8,47898129.0,-48.4618691232,11531,2241,,
688317,之江生物,,上海,,-8128,-0.44,65,,-37.270469038,-159.528687673371,64.3569334538,-4086,-3056,147,501,6.4056447903,6.89469775073,4767,20210118,4767,5207481772.900001,192157999.0,-49.8443931599,2949,1369,,
688318,财富趋势,,上海,,20875,1.28,577,,-22.7214684655,-7.367797593984,81.3907160561,12773,12930,1088,279,5.1910655324,6.387896430733,617,20200427,617,38822589565.76,256119472.0,84.6846032978,16363,6036,,
688319,欧林生物,,上海,,-43397,-0.77,577,,23.5761122436,72.789434227568,93.4299143517,59157,30946,1335,343,47.6688882012,-0.253657034451,-8559,20210608,-8559,12279491400.0,405933600.0,-8.04836055,3468,811,,
688320,禾川科技,,上海,,-7184,-2.12,577,,11.7719890735,-79.484159931535,22.2090764834,-4689,-4373,599,625,35.1640153501,1.368098458412,3432,20220428,3432,7740960621.679999,151013668.0,-12.604358116299998,5889,2051,,
688321,微芯生物,,上海,,25887,1.85,577,,34.5637518875,172.164905030916,86.7782928196,-13372,-34842,1028,506,52.9884634769,0.079950318256,4596,20190812,4596,15320913640.89,407796477.0,7.2779972237,4499,1486,,
688322,奥比中光-UW,,上海,,28588,2.07,577,,104.143020392,212.772271934557,41.2721044046,-54707,67937,1174,488,11.6810668482,-3.965682645498,8666,20220707,8666,34414366272.0,401099840.0,13.7032466076,9494,2116,,
688323,瑞华泰,,上海,,-4469,-3.64,65,,37.8558121735,6.6358461525,20.8654886344,-5264,-5494,384,262,65.4451616332,0.230775445979,5243,20210428,5243,3015003752.0,180000224.0,-18.5422937878,1841,909,,
688325,赛微微电,,上海,,6713,2.3,65,,31.0037403154,29.914734242033,53.6111972493,6700,6009,312,211,11.310888503,2.148225469028,289,20220422,289,5282044399.8,86139015.0,18.0143221549,6580,2862,,
688326,经纬恒润-W,,上海,,-8056,-2.15,65,,43.481525972,73.914008133796,23.1546296115,-2546,-4610,357,243,57.2508688724,-2.897740812697,3083,20220419,3083,14011215872.0,119959040.0,-3.0127588255,11738,5902,,
688327,云从科技-UW,,上海,,-3792,-11.56,577,,-31.5609895839,22.863100687727,55.502848931,-2702,-2853,1803,678,59.0498672867,-4.378522138821,7960,20220527,7960,18797728212.0,1038548520.0,-351.0389502833,2384,725,,
688328,深科达,,上海,,6281,2.51,65,,49.5742228277,180.867465455244,30.0381642698,-2449,-4341,310,458,48.306709628,0.068489475053,-846,20210309,-846,2588102483.0,94456295.0,6.2782850974,3159,1142,,
688329,艾隆科技,,上海,,-10439,-1.12,65,,-8.1084190124,55.472750128427,40.6874571277,-8071,-15569,229,239,42.5407760655,3.376458661399,2384,20210329,2384,1751668000.0,77200000.0,-7.3304330325,2387,1163,,
688330,宏力达,,上海,,4723,0.55,65,,-26.8951128788,-42.682695270553,47.3803252996,1773,1906,105,91,8.0347707209,10.004560742714,1656,20201015,1656,3948000000.0,140000000.0,12.4638443193,3075,1940,,
688331,荣昌生物,,上海,,-5345,-23.66,577,,48.0206811824,42.396945789963,84.0595170594,-3273,-4225,2039,907,59.7034826933,-8.465880179897,1399,20220331,1399,48058874880.61,563608243.0,-40.9460590389,9239,2237,,
688332,中科蓝讯,,上海,,7905,1.11,577,,1.2008874367,-18.213195785542,22.8607088094,4730,4893,361,940,12.5216364456,6.896821344266,-1840,20220715,-1840,14194408140.0,120598200.0,12.1944684328,16488,4302,,
688333,铂力特,,上海,,-35948,-0.31,577,,7.2997572914,-1661.37325074467,36.9397930023,20584,24283,454,350,37.9514293601,1.178591786951,-1379,20190722,-1379,21496864303.6,271768196.0,-6.585725559199999,9569,3700,,
688334,西高院,,上海,,2283,4.68,577,,11.5747501558,14.089068028398,55.9593642452,2650,2473,211,240,17.1402688281,1.160934739968,2762,20230619,2762,6059330979.24,316579466.0,35.159514553,2059,1345,,
688335,复洁环保,,上海,,-53277,-0.09,65,,184.1897598833,8.443381283246,23.7999811743,-4449,-4457,197,169,14.7972184753,1.387057967776,-3725,20200817,-3725,2241243722.88,148034592.0,-4.4888846455,1575,701,,
688336,三生国健,,上海,,7707,1.83,577,,16.5698120984,12.990580460079,75.8870078652,4505,4430,565,114,6.6890397061,3.855077249858,-3661,20200722,-3661,31739796907.78,616785793.0,32.1794875916,6859,1617,,
688337,普源精电,,上海,,49800,0.12,577,,11.1389540587,-40.025516603599,56.1474652023,8163,8393,243,449,17.1994938469,0.162172227542,-812,20220408,-812,7535118444.6,194104030.0,2.2542437609,5132,2326,,
688338,赛科希德,,上海,,3160,2.9,65,,-12.6177265376,-23.473619928972,62.1324992774,2685,3087,184,219,5.2424278376,4.981729267192,2542,20200806,2542,3033549792.0,106142400.0,34.5094549471,3088,1959,,
688339,亿华通-U,,上海,,-1528,-3.7,577,,-19.9157490152,-1.977537891075,-108.9887189678,-1245,-1241,230,184,39.4234738037,-4.477825365748,-4501,20200810,-4501,5684742067.74,231652081.0,-1088.320288871,3081,1854,,
688343,云天励飞-U,,上海,,-7112,-5.29,577,,123.0986668481,33.513962182926,28.5255126625,-5058,-6163,740,1415,30.7158932106,-6.625064813356,6614,20230404,6614,29291020255.8,358826660.0,-31.5105703892,9491,1987,,
688345,博力威,,上海,,4326,3.39,65,,62.2545024207,259.560559948153,18.4522640922,-3226,-8197,288,198,66.1309408278,1.997891104949,1353,20210611,1353,3116416095.0,101149500.0,2.6219800855,3127,1280,,
688347,华虹公司,,上海,,149103,0.05,577,,18.6592323213,-89.734371078484,17.7528799528,35673,74761,311,0,28.1391429721,0.896172003601,0,20230807,0,135763828477.0,1729475522.0,-9.6716677799,8188,2660,,
688348,昱能科技,,上海,,6687,0.8,577,,-55.3920228959,-27.675738515512,43.4899106206,5516,5989,216,152,19.796938966,2.936615471133,-48,20220608,-48,7724793612.05,156277435.0,11.736817663,7439,3732,,
688349,三一重能,,上海,,-4654,-1.4,577,,26.5790888535,-171.961621672467,6.4947279,1965,2628,277,201,67.5174323717,3.921852854526,2148,20220622,2148,35602514361.450005,1226404215.0,-8.7444345992,3402,2134,,
688350,富淼科技,,上海,,13114,0.38,65,,-10.2885864551,-60.53900495486,13.9056980784,-61095,-21923,212,315,44.7913650217,3.210707134536,-6445,20210128,-6445,2843656818.96,122150207.0,1.1323789739,2541,923,,
688351,微电生理,,上海,,18136,1.86,577,,12.7966103817,92.022333673951,60.0997571878,22757,17497,667,617,8.8042697312,0.066602932682,7878,20220831,7878,11849708000.0,470600000.0,14.600376207499998,2780,1614,,
688352,颀中科技,,上海,,7474,1.64,577,,6.6270972665,-38.779876725444,27.653046899,4733,5920,244,393,12.3570123655,1.080735083163,2530,20230420,2530,14827294981.36,1189037288.0,9.9613672605,1490,813,,
688353,华盛锂电,,上海,,-3259,-1.26,65,,62.6377236772,-236.498789471,-5.280496199,-3215,-2740,165,367,17.3525110509,2.041539543448,-4381,20220713,-4381,5615995000.0,159500000.0,-27.8928467452,4080,1436,,
688355,明志科技,,上海,,4819,1.21,65,,-4.0080081493,-19.77172277361,29.7560663116,3836,4034,245,131,17.3385167961,1.660402029035,-3184,20210512,-3184,2544818158.1600003,123956072.0,11.2417077977,2130,1223,,
688356,键凯科技,,上海,,12188,0.93,65,,6.6601706396,-17.794096815739,56.491477129,19412,21243,456,199,6.973594591,8.390939925508,-5058,20200826,-5058,5792141850.0,60650700.0,17.1921346671,11571,4412,,
688357,建龙微纳,,上海,,3458,1.4,65,,-7.3893754558,-19.681713842576,30.3677794024,4702,5129,209,242,38.4215997703,6.400063383733,4933,20191204,4933,3515054437.53,100058481.0,14.3117103742,3649,1852,,
688358,祥生医疗,,上海,,2296,2.89,65,,-9.1629658334,-8.618770031763,61.3292929893,2720,2798,283,158,9.8447053508,2.557182357061,2800,20191203,2800,3821204220.96,112124537.0,32.5841832253,3991,1782,,
688359,三孚新科,,上海,,-16037,-4.01,65,,-23.2575446534,-280.010776281649,38.8641876318,-56876,-24658,1094,830,43.5456081716,0.51085897991,-9300,20210521,-9300,7155962460.0,97759050.0,-9.6579551083,7550,2472,,
688360,德马科技,,上海,,3711,5.77,65,,12.3570718176,-3.311651047753,29.9607303541,6582,6789,423,488,54.5200843333,1.825098976242,-3834,20200602,-3834,6089887451.03,263745667.0,10.2365091046,2530,805,,
688361,中科飞测,,上海,,-84891,-0.74,577,,51.3885883461,73.014128312949,54.306430493,-270385,81715,1235,251,48.9550407929,0.461905550555,1204,20230519,1204,31162246292.1,321591809.0,-2.6139320795,11588,4677,,
688362,甬矽电子,,上海,,25366,1.21,577,,23.36942642,150.449693458633,15.6092822391,23190,18194,614,935,72.0504073743,0.778108856585,7402,20221116,7402,15381453671.499998,409625930.0,0.2864345173,4156,1624,,
688363,华熙生物,,上海,,6345,3.18,577,,-19.5695941248,-35.3791352236,70.9941206267,16081,52525,398,150,17.5880443653,5.428117708709,5387,20191106,5387,28024040119.56,481678242.0,9.7670749316,8448,4240,,
688365,光云科技,,上海,,-32042,-1.27,577,,11.7816859092,64.851238247216,70.0201388884,-9461,-13004,820,317,47.3028581906,-0.282587659597,-3613,20200429,-3613,7762783989.320001,425824684.0,-5.5908449106,1971,527,,
688366,昊海生科,,上海,,3156,3.72,577,,-7.1231720308,-10.293297200188,70.1676744126,3169,3362,237,54,18.1404823686,12.634405645351,4803,20191030,4803,13322245121.6,232581095.0,15.4603799433,8829,4846,,
688367,工大高科,,上海,,20200,0.38,65,,30.0837057352,61.702734082692,30.9024989832,6944,6723,311,233,19.4700149018,2.382429525727,-873,20210628,-873,1824344172.0,87624600.0,5.6293724309,2125,1077,,
688368,晶丰明源,,上海,,28796,1.3,577,,-0.438790729,151.665973667542,39.5893385465,-27466,68676,791,302,42.3209407477,2.504118205212,-4859,20191014,-4859,9077821588.6,88048706.0,2.7067164976,12529,4701,,
688369,致远互联,,上海,,-1357,-6.6,65,,-42.3952784049,-116.203452361625,61.4403287574,-1543,-1339,370,612,33.0257773637,-0.208173610978,-4207,20191031,-4207,3636282320.76,115218071.0,-67.83138783300001,4284,1209,,
688370,丛麟科技,,上海,,36029,0.21,65,,-11.0760869342,-89.22736887592,21.7664517188,4549,9536,156,776,15.4494569952,3.569731141782,4814,20220825,4814,4095412345.73,137107879.0,-0.2246468808,3229,1489,,
688371,菲沃泰,,上海,,23354,0.87,577,,6.9490982517,7.741104419834,54.5454930415,17307,16858,407,228,5.3569956179,0.043471161183,-1809,20220802,-1809,7806441724.12,335472356.0,7.305597867499999,2358,905,,
688372,伟测科技,,上海,,5885,3.78,577,,47.5296943728,831.02920108183,34.4959572177,9278,5446,437,737,56.8044501077,3.857999432859,-5752,20221026,-5752,11897609096.52,148943529.0,15.9366133079,8288,2684,,
688373,盟科药业-U,,上海,,-1745,-36.86,65,,10.2596235897,31.111988570769,84.7853704548,-1098,-1280,1544,398,59.4546975959,-2.964230802622,5953,20220805,5953,4838368523.58,655605491.0,-207.0703357136,880,368,,
688375,国博电子,,上海,,16343,0.93,577,,-49.50746806,-52.365467171119,43.0083873484,7760,8925,626,40,17.8816039166,1.764039735131,-6721,20220722,-6721,37608540190.0,596014900.0,16.4367818111,6880,3122,,
688376,美埃科技,,上海,,4183,2.31,65,,16.0238381286,18.448027729343,29.862060951,3654,3533,387,992,52.3943966907,4.254661595908,130,20221118,130,7014336000.0,134400000.0,13.8424542414,5480,2539,,
688377,迪威尔,,上海,,7196,1.17,65,,-5.3597801785,-25.397099694358,18.9636776098,7079,7726,338,65,34.2140539439,2.943393802031,1906,20200708,1906,6059983710.0,194667000.0,7.768002851899999,3318,979,,
688378,奥来德,,上海,,10592,1.56,577,,-17.8739311934,-70.587177471019,45.8472084664,6326,22326,344,1048,29.6442252064,0.849669696905,-5398,20200903,-5398,5720958948.15,249279257.0,9.6119680269,2401,1078,,
688379,华光新材,,上海,,1366,9.14,65,,62.5789356902,1140.89612704789,10.6322888333,6468,3097,488,569,59.5753303496,6.146176476308,-8738,20200819,-8738,5214149897.6,90085520.0,16.2890514692,7230,1333,,
688380,中微半导,,上海,,9326,1.14,577,,0.5204764009,19.40166205643,34.4573987432,9383,9015,438,697,7.9278127769,1.521022799171,5439,20220805,5439,12839705550.0,400365000.0,16.6685435372,3625,1654,,
688381,帝奥微,,上海,,-79232,-0.16,577,,15.1123232819,-115.72615252644,45.4944420557,-14171,-8547,255,545,6.9515100651,0.548945059313,-4546,20220823,-4546,6670125000.0,247500000.0,-1.3749998519,2976,1441,,
688382,益方生物-U,,上海,,-9677,-6.76,577,,28.8480524192,44.24731466033,87.0232924423,-9623,-15896,1345,354,5.2326341845,-4.607003081491,5764,20220725,5764,23115763924.68,578327844.0,-623.217653241,4968,698,,
688383,新益昌,,上海,,145312,0.19,577,,-28.2991784138,-96.054240142025,32.9349755426,18789,-32742,550,222,52.6368268736,5.298495016821,6463,20210428,6463,7601803848.000001,102133600.0,1.4280625864,8519,3609,,
688385,复旦微电,,上海,,8534,2.28,577,,-0.5373036288,-15.547159226784,58.1352466382,8118,8490,779,446,27.5471774161,4.799330298311,-6587,20210804,-6587,46484570907.0,82142730.0,14.4961976464,5859,2347,,
688386,泛亚微透,,上海,,5651,7.23,65,,25.6471642727,27.568573210814,47.0762934568,6204,5546,796,195,29.2115834571,3.563319899451,2180,20201016,2180,6151599999.999999,91000000.0,19.6717056645,7214,1831,,
688387,信科移动-U,,上海,,-19547,-0.99,577,,-15.2120263948,-0.538013652606,26.6396786425,-8662,-8652,389,604,51.9207738041,-2.668384349982,-1611,20220926,-1611,24136375000.0,3418750000.0,-2.9730739183,788,476,,
688388,嘉元科技,,上海,,15813,0.53,577,,63.5509052902,134.937947904489,5.0822467439,-4867,-11998,171,607,48.0665936828,2.585618804215,3642,20190722,3642,11623541947.74,426239162.0,0.8469049515,2808,815,,
688389,普门科技,,上海,,2883,2.58,577,,-29.694956816,-49.929792023038,64.9724771538,1793,2121,312,146,26.1322906464,1.896944269626,6523,20191105,6523,6191618798.5,428485730.0,24.8465565431,1949,1199,,
688390,固德威,,上海,,-10533,-1.02,577,,67.1271608054,2.752062230917,19.4110747561,-19105,-19354,433,332,63.3041146336,6.110515170957,6097,20200904,6097,11809106146.72,242586404.0,-0.5682762507,7304,3580,,
688391,钜泉科技,,上海,,10419,0.48,65,,-3.856539426,-53.449211714325,41.0040246647,3980,4470,204,291,6.2296448939,2.772034871871,-2569,20220913,-2569,3724753767.0,115139220.0,7.3627167743,4228,2340,,
688392,骄成超声,,上海,,7991,3.35,577,,32.5036119391,1005.11638352149,65.2466145867,10802,6690,528,468,22.060289829,1.821825916572,7026,20220927,7026,9276028804.0,115733360.0,17.0331979032,9218,2744,,
688393,安必平,,上海,,-11851,-1.0,65,,-30.1095911744,-176.384220536411,63.1153854848,13913,-39133,241,430,9.1091963115,3.842326370236,-3186,20200820,-3186,2962353350.34,93567699.0,-8.6374442666,4649,1388,,
688395,正弦电气,,上海,,5196,2.84,65,,16.8661313913,-6.591145803639,33.0593138391,6009,6264,295,208,15.8142785484,3.578803859963,-2911,20210429,-2911,2273190150.0,86597720.0,9.9478751475,3071,1255,,
688396,华润微,,上海,,20555,0.37,577,,11.2886042628,150.681856321788,25.2925362711,8974,8421,305,114,16.3664394529,4.834005179801,4013,20200227,4013,68420865172.92,1327529398.0,2.2059434338,6494,3361,,
688398,赛特新材,,上海,,14990,1.06,65,,3.7018738904,-77.657375970061,23.9038412886,4702,10336,357,188,45.8742200782,2.66238137758,9516,20200211,9516,3628138615.14,167813997.0,2.5807441828,2395,1117,,
688399,硕世生物,,上海,,68387,0.12,65,,-1.0525640593,-86.345610051892,62.4410414765,-272813,-20040,168,294,16.1313148531,29.957257923204,3793,20191205,3793,5460887754.31,83871721.0,2.273951021,7105,3873,,
688400,凌云光,,上海,,27555,0.38,577,,38.5695594883,324.490512391462,35.78203483,15427,12831,422,403,33.5732294953,1.395133282681,3188,20220706,3188,16516796343.39,460976733.0,2.3600646971,4397,1565,,
688401,路维光电,,上海,,3826,7.41,577,,37.4773908432,29.126304518644,33.6781524045,4267,3790,564,385,49.4631123373,2.642582497456,7355,20220817,7355,8143216286.4,193333720.0,19.561979105800003,4608,1843,,
688403,汇成股份,,上海,,6111,2.94,577,,28.5817324887,60.93521618327,23.5304285761,7347,5985,368,391,31.3538710182,0.22739248516,1291,20220818,1291,11737881334.96,840220568.0,11.0875748926,1500,628,,
688408,中信博,,上海,,2580,2.47,577,,-14.0897540538,-28.457984153591,18.8953576907,1801,1935,264,234,54.9579070254,5.659265564562,1904,20200828,1904,11371710142.259998,219065886.0,6.832247938999999,9958,4037,,
688409,富创精密,,上海,,-23753,-0.48,577,,8.6187038758,-136.66557533474,24.1473363516,10388,17534,465,409,44.9030327731,0.951814577875,7304,20221010,7304,21051990506.25,306210771.0,-4.437414677,7785,3079,,
688410,山外山,,上海,,4714,3.21,65,,28.7240450715,20.284846908829,47.708586587,7321,6473,302,314,16.9792810347,0.657980534754,7177,20221226,7177,5189247682.9,321315646.0,15.1785570672,1950,761,,
688411,海博思创,,上海,,5353,2.53,72,,14.856249974,-40.619901164734,18.6975858718,3102,3444,524,332,64.6111805246,6.10874712234,-8680,20250127,-8680,20098322107.2,180092492.0,6.0645228559,11621,5590,,
688416,恒烁股份,,上海,,-2660,-5.34,65,,-1.7916359993,4.798568028992,12.3115609884,-2339,-2392,291,1237,9.335276719,-2.8478858208,9011,20220829,9011,3765824644.33,82929413.0,-40.6153396625,5388,2057,,
688418,震有科技,,上海,,-6386,-5.35,577,,-6.8154293779,-715.79832489065,45.1312881889,22156,-21799,696,531,44.6862066825,-1.261382059702,2996,20200722,2996,6078949795.38,192554634.0,-13.687583487,3978,1380,,
688419,耐科装备,,上海,,4226,4.08,65,,29.7321371554,25.77309671661,43.543570359,5499,4852,352,1156,17.8177091707,1.859990939722,915,20221107,915,3520172788.37,114551669.0,29.649961379400004,3130,1456,,
688420,美腾科技,,上海,,24722,0.17,65,,4.8008512167,-66.58894917481,37.7444474201,6070,6916,172,248,20.584247146,3.35736434287,-8770,20221209,-8770,2468965600.0,88430000.0,1.340399612,2820,1750,,
688425,铁建重工,,上海,,2396,1.87,577,,-1.6148482051,-9.909110074589,30.434522856,2112,2164,183,106,33.9526280634,1.295640950198,912,20210622,912,31840977090.0,5333497000.0,14.0995217866,826,324,,
688426,康为世纪,,上海,,-3015,-1.57,65,,49.3087928291,21.486268942537,50.6866908648,-1745,-1816,190,196,8.8830815406,-0.348190360784,-5776,20221025,-5776,2742596796.08,112493716.0,-53.1656490877,3206,1524,,
688428,诺诚健华-U,,上海,,-84739,-0.45,65,,74.2597352517,88.507712999108,89.5119282564,-11574,-24415,759,345,28.2509090198,-3.145249299446,-3094,20220921,-3094,50998210212.8,3529.0,-4.8723846217,3402,953,,
688429,时创能源,,上海,,-938,-10.22,577,,25.7390956292,-180.837497484661,-7.3197352547,-949,-816,402,168,67.0997621177,-0.462602162021,-943,20230629,-943,6160012320.0,400000800.0,-90.6097500223,3730,1149,,
688432,有研硅,,上海,,7401,2.42,577,,-3.2032980664,-18.736803969414,39.9847239431,6739,7529,358,200,8.322487231,0.689340540571,4392,20221110,4392,15695072909.64,1247621058.0,25.4939740815,1444,824,,
688433,华曙高科,,上海,,318674,0.07,577,,1.3221391631,-94.63400882875,41.4422042375,26746,42456,928,302,20.0656170029,0.594289620247,3693,20230417,3693,17974925920.0,414168800.0,1.118977026,5763,1409,,
688435,英方软件,,上海,,-6477,-1.11,65,,-4.7165897953,-0.838207167244,78.6363990835,-11129,-11090,289,456,5.7297861427,1.058974776527,2888,20230119,2888,3181350000.0,83500000.0,-37.4249123841,5518,1864,,
688439,振华风光,,上海,,9746,1.26,577,,-23.8976208778,-73.03296811197,56.5333087778,3769,7915,245,183,9.3141518064,4.4052196344,5147,20220826,5147,12158000000.0,200000000.0,12.4016387852,7460,4142,,
688443,智翔金泰-U,,上海,,-2544,-5.85,577,,318303.775352394,26.28542616404,82.9263014996,-1541,-1629,614,546,35.2610688961,-6.922985698647,1706,20230620,1706,12283780000.0,366680000.0,-598.9455059431,3640,2211,,
688448,磁谷科技,,上海,,47929,0.44,65,,1.1697259127,-46.095643660936,29.5703888763,8347,9019,426,1025,26.7939889286,2.556019062054,1799,20220921,1799,4299138000.0,71652300.0,2.755866445,6916,1474,,
688449,联芸科技,,上海,,21388,3.21,72,,15.6786275091,36.376016187009,51.6564761429,20339,18050,1340,1656,17.8052449349,0.265572716043,-5630,20241129,-5630,24012000000.0,460000000.0,9.2066568252,7001,3590,,
688450,光格科技,,上海,,-3365,-3.15,65,,71.4376268386,-55.597971696342,45.8779430562,-3126,-2681,217,222,22.4703801745,1.543668704697,6198,20230724,6198,2112000000.0,66000000.0,-35.9090950824,3240,1668,,
688455,科捷智能,,上海,,-1679,-4.36,65,,2.3399329939,-31.815043729116,15.3746752176,-4979,-4223,315,292,68.5942003306,0.032792425801,6012,20220915,6012,2918905555.38,180849167.0,-28.13835356,2160,785,,
688456,有研粉材,,上海,,12460,0.85,65,,20.3418623489,5.705870827969,7.3246028543,8676,8595,429,268,29.3903389442,4.003097825005,-7226,20210317,-7226,5151902000.0,103660000.0,1.3334441736,5400,2544,,
688458,美芯晟,,上海,,52852,0.27,65,,36.828750315,131.252337697661,35.0050321738,-7950,-11622,286,500,4.9673048574,0.236583260554,-3516,20230522,-3516,5292413046.05,111536629.0,1.8887585782,5165,2000,,
688459,哈铁科技,,上海,,7989,0.98,65,,22.5417504943,55.607817113391,40.6620497621,4261,3891,158,533,15.0083725894,1.377123838917,-7101,20221012,-7101,5352000000.0,480000000.0,10.6113088822,1255,798,,
688466,金科环境,,上海,,6452,1.03,65,,17.1745340757,33.135427540491,28.1306785946,4466,4282,265,164,47.0411679023,2.924276537521,-5574,20200508,-5574,2983173975.75,123119025.0,8.4074333204,2699,986,,
688468,科美诊断,,上海,,6033,1.02,65,,-27.013533276,-62.12069795681,66.8766317208,2762,3400,254,140,21.1909760219,1.024060295731,-372,20210409,-372,3509695000.0,401108000.0,17.8878118576,912,516,,
688469,芯联集成-U,,上海,,-11827,-1.38,577,,21.379187054,63.815635864439,3.5432562362,-4188,-6089,324,270,40.6363821363,-0.731979188263,-248,20230510,-248,40293785640.0,7069085200.0,-26.8004437496,621,333,,
688472,阿特斯,,上海,,2510,3.16,577,,-4.125708378,-41.014593880826,12.5107583164,1633,2110,157,473,66.2107970743,3.342547768986,378,20230609,378,36697762373.8,3688217324.0,3.506483622,1660,825,,
688475,萤石网络,,上海,,4558,5.4,577,,9.4473985906,7.380467978517,43.5899564006,5471,5254,499,176,34.3704021812,1.875833511886,-2817,20221228,-2817,27570375000.0,787500000.0,10.6966310022,4394,2383,,
688478,晶升股份,,上海,,-57066,-0.16,65,,-12.692045161,-117.095509172193,4.5282751782,10758,15887,376,0,12.5683025185,0.799742291493,0,20230424,0,5782319151.84,138366096.0,-3.5772261399,4443,2077,,
688479,友车科技,,上海,,9268,0.84,65,,-28.3194549746,-67.338885816195,33.181252057,3723,6354,163,270,9.9474349249,2.093858959488,116,20230511,116,3004688268.0,144317400.0,7.4520737221,2184,1341,,
688480,赛恩斯,,上海,,4309,4.44,65,,18.8081439659,-57.501211074722,35.0071789412,2337,3692,374,354,38.3641160092,4.48228885467,9025,20221125,9025,4224856253.28,95326179.0,12.3641191807,4628,2147,,
688484,南芯科技,,上海,,8381,1.6,577,,13.8557268718,-36.855196271329,38.1634709502,6936,7888,542,311,16.3862179098,1.212633498341,-7517,20230407,-7517,21285145550.0,425702911.0,9.1891749214,5288,2526,,
688485,九州一轨,,上海,,-8631,-0.47,65,,-44.4671031892,9.861181051255,15.5887870434,18652,17611,165,294,11.3708665903,0.958623404009,-4791,20230118,-4791,2080042138.08,150292062.0,-25.9861389645,1500,736,,
688486,龙迅股份,,上海,,6707,5.0,577,,11.3502971029,15.161636426781,54.876085845,6644,6237,657,505,5.1057846211,2.136858145022,-4856,20230221,-4856,9594280577.28,133327968.0,28.9584852476,10273,2986,,
