code,name,market,market_name,industry,area
002786,银宝山新,0,深圳主板,,
002787,华源控股,0,深圳主板,,
002788,鹭燕医药,0,深圳主板,,
002789,*ST建艺,0,深圳主板,,
002790,瑞尔特,0,深圳主板,,
002791,坚朗五金,0,深圳主板,,
002792,通宇通讯,0,深圳主板,,
002793,罗欣药业,0,深圳主板,,
002795,永和智控,0,深圳主板,,
002796,世嘉科技,0,深圳主板,,
002797,第一创业,0,深圳主板,,
002798,帝欧家居,0,深圳主板,,
002799,环球印务,0,深圳主板,,
002800,天顺股份,0,深圳主板,,
002801,微光股份,0,深圳主板,,
002802,洪汇新材,0,深圳主板,,
002803,吉宏股份,0,深圳主板,,
002805,丰元股份,0,深圳主板,,
002806,华锋股份,0,深圳主板,,
002807,江阴银行,0,深圳主板,,
002808,*ST恒久,0,深圳主板,,
002809,红墙股份,0,深圳主板,,
002810,山东赫达,0,深圳主板,,
002811,郑中设计,0,深圳主板,,
002812,恩捷股份,0,深圳主板,,
002813,路畅科技,0,深圳主板,,
002815,崇达技术,0,深圳主板,,
002816,*ST和科,0,深圳主板,,
002817,黄山胶囊,0,深圳主板,,
002818,富森美,0,深圳主板,,
002819,东方中科,0,深圳主板,,
002820,桂发祥,0,深圳主板,,
002821,凯莱英,0,深圳主板,,
002822,*ST中装,0,深圳主板,,
002823,凯中精密,0,深圳主板,,
002824,和胜股份,0,深圳主板,,
002825,纳尔股份,0,深圳主板,,
002826,易明医药,0,深圳主板,,
002827,高争民爆,0,深圳主板,,
002828,贝肯能源,0,深圳主板,,
002829,星网宇达,0,深圳主板,,
002830,名雕股份,0,深圳主板,,
002831,裕同科技,0,深圳主板,,
002832,比音勒芬,0,深圳主板,,
002833,弘亚数控,0,深圳主板,,
002835,同为股份,0,深圳主板,,
002836,新宏泽,0,深圳主板,,
002837,英维克,0,深圳主板,,
002838,道恩股份,0,深圳主板,,
002839,张家港行,0,深圳主板,,
002840,华统股份,0,深圳主板,,
002841,视源股份,0,深圳主板,,
002842,翔鹭钨业,0,深圳主板,,
002843,泰嘉股份,0,深圳主板,,
002845,同兴达,0,深圳主板,,
002846,英联股份,0,深圳主板,,
002847,盐津铺子,0,深圳主板,,
002848,*ST高斯,0,深圳主板,,
002849,威星智能,0,深圳主板,,
002850,科达利,0,深圳主板,,
002851,麦格米特,0,深圳主板,,
002852,道道全,0,深圳主板,,
002853,皮阿诺,0,深圳主板,,
002855,捷荣技术,0,深圳主板,,
002856,美芝股份,0,深圳主板,,
002857,三晖电气,0,深圳主板,,
002858,力盛体育,0,深圳主板,,
002859,洁美科技,0,深圳主板,,
002860,星帅尔,0,深圳主板,,
002861,瀛通通讯,0,深圳主板,,
002862,实丰文化,0,深圳主板,,
002863,今飞凯达,0,深圳主板,,
002864,盘龙药业,0,深圳主板,,
002865,钧达股份,0,深圳主板,,
002866,传艺科技,0,深圳主板,,
002867,周大生,0,深圳主板,,
002868,*ST绿康,0,深圳主板,,
002869,金溢科技,0,深圳主板,,
002870,香山股份,0,深圳主板,,
002871,伟隆股份,0,深圳主板,,
002872,ST天圣,0,深圳主板,,
002873,新天药业,0,深圳主板,,
002875,安奈儿,0,深圳主板,,
002876,三利谱,0,深圳主板,,
002877,智能自控,0,深圳主板,,
002878,元隆雅图,0,深圳主板,,
002879,长缆科技,0,深圳主板,,
002880,卫光生物,0,深圳主板,,
002881,美格智能,0,深圳主板,,
002882,金龙羽,0,深圳主板,,
002883,中设股份,0,深圳主板,,
002884,凌霄泵业,0,深圳主板,,
002885,京泉华,0,深圳主板,,
002886,沃特股份,0,深圳主板,,
002887,绿茵生态,0,深圳主板,,
002888,惠威科技,0,深圳主板,,
002889,东方嘉盛,0,深圳主板,,
002890,弘宇股份,0,深圳主板,,
002891,中宠股份,0,深圳主板,,
002892,科力尔,0,深圳主板,,
002893,京能热力,0,深圳主板,,
002895,川恒股份,0,深圳主板,,
002896,中大力德,0,深圳主板,,
002897,意华股份,0,深圳主板,,
002898,*ST赛隆,0,深圳主板,,
002899,英派斯,0,深圳主板,,
002900,哈三联,0,深圳主板,,
002901,大博医疗,0,深圳主板,,
002902,铭普光磁,0,深圳主板,,
002903,宇环数控,0,深圳主板,,
002905,金逸影视,0,深圳主板,,
002906,华阳集团,0,深圳主板,,
002907,华森制药,0,深圳主板,,
002908,德生科技,0,深圳主板,,
002909,集泰股份,0,深圳主板,,
002910,庄园牧场,0,深圳主板,,
002911,佛燃能源,0,深圳主板,,
002912,中新赛克,0,深圳主板,,
002913,奥士康,0,深圳主板,,
002915,中欣氟材,0,深圳主板,,
002916,深南电路,0,深圳主板,,
002917,金奥博,0,深圳主板,,
002918,蒙娜丽莎,0,深圳主板,,
002919,名臣健康,0,深圳主板,,
002920,德赛西威,0,深圳主板,,
002921,联诚精密,0,深圳主板,,
002922,伊戈尔,0,深圳主板,,
002923,润都股份,0,深圳主板,,
002925,盈趣科技,0,深圳主板,,
002926,华西证券,0,深圳主板,,
002927,泰永长征,0,深圳主板,,
002928,华夏航空,0,深圳主板,,
002929,润建股份,0,深圳主板,,
002930,宏川智慧,0,深圳主板,,
002931,锋龙股份,0,深圳主板,,
002932,明德生物,0,深圳主板,,
002933,新兴装备,0,深圳主板,,
002935,天奥电子,0,深圳主板,,
002936,郑州银行,0,深圳主板,,
002937,兴瑞科技,0,深圳主板,,
002938,鹏鼎控股,0,深圳主板,,
002939,长城证券,0,深圳主板,,
002940,昂利康,0,深圳主板,,
002941,新疆交建,0,深圳主板,,
002942,新农股份,0,深圳主板,,
002943,宇晶股份,0,深圳主板,,
002945,华林证券,0,深圳主板,,
002946,新乳业,0,深圳主板,,
002947,恒铭达,0,深圳主板,,
002948,青岛银行,0,深圳主板,,
002949,华阳国际,0,深圳主板,,
002950,奥美医疗,0,深圳主板,,
002951,金时科技,0,深圳主板,,
002952,亚世光电,0,深圳主板,,
002953,日丰股份,0,深圳主板,,
002955,鸿合科技,0,深圳主板,,
002956,西麦食品,0,深圳主板,,
002957,科瑞技术,0,深圳主板,,
002958,青农商行,0,深圳主板,,
002959,小熊电器,0,深圳主板,,
002960,青鸟消防,0,深圳主板,,
002961,瑞达期货,0,深圳主板,,
002962,五方光电,0,深圳主板,,
002963,豪尔赛,0,深圳主板,,
002965,祥鑫科技,0,深圳主板,,
002966,苏州银行,0,深圳主板,,
002967,广电计量,0,深圳主板,,
002968,新大正,0,深圳主板,,
002969,嘉美包装,0,深圳主板,,
002970,锐明技术,0,深圳主板,,
002971,和远气体,0,深圳主板,,
002972,科安达,0,深圳主板,,
002973,侨银股份,0,深圳主板,,
002975,博杰股份,0,深圳主板,,
002976,瑞玛精密,0,深圳主板,,
002977,天箭科技,0,深圳主板,,
002978,安宁股份,0,深圳主板,,
002979,雷赛智能,0,深圳主板,,
002980,华盛昌,0,深圳主板,,
002981,朝阳科技,0,深圳主板,,
002982,湘佳股份,0,深圳主板,,
002983,芯瑞达,0,深圳主板,,
002984,森麒麟,0,深圳主板,,
002985,北摩高科,0,深圳主板,,
002986,宇新股份,0,深圳主板,,
002987,京北方,0,深圳主板,,
002988,豪美新材,0,深圳主板,,
002989,中天精装,0,深圳主板,,
002990,盛视科技,0,深圳主板,,
002991,甘源食品,0,深圳主板,,
002992,宝明科技,0,深圳主板,,
002993,奥海科技,0,深圳主板,,
002995,天地在线,0,深圳主板,,
002996,顺博合金,0,深圳主板,,
002997,瑞鹄模具,0,深圳主板,,
002998,优彩资源,0,深圳主板,,
002999,天禾股份,0,深圳主板,,
003000,劲仔食品,0,深圳主板,,
003001,中岩大地,0,深圳主板,,
003002,壶化股份,0,深圳主板,,
003003,天元股份,0,深圳主板,,
003004,*ST声迅,0,深圳主板,,
003005,竞业达,0,深圳主板,,
003006,百亚股份,0,深圳主板,,
003007,直真科技,0,深圳主板,,
003008,开普检测,0,深圳主板,,
003009,中天火箭,0,深圳主板,,
003010,若羽臣,0,深圳主板,,
003011,海象新材,0,深圳主板,,
003012,东鹏控股,0,深圳主板,,
003013,地铁设计,0,深圳主板,,
003015,日久光电,0,深圳主板,,
003016,欣贺股份,0,深圳主板,,
003017,大洋生物,0,深圳主板,,
003018,金富科技,0,深圳主板,,
003019,宸展光电,0,深圳主板,,
003020,立方制药,0,深圳主板,,
003021,兆威机电,0,深圳主板,,
003022,联泓新科,0,深圳主板,,
003023,彩虹集团,0,深圳主板,,
003025,思进智能,0,深圳主板,,
003026,中晶科技,0,深圳主板,,
003027,同兴科技,0,深圳主板,,
003028,振邦智能,0,深圳主板,,
003029,吉大正元,0,深圳主板,,
003030,祖名股份,0,深圳主板,,
003031,中瓷电子,0,深圳主板,,
003032,*ST传智,0,深圳主板,,
003033,征和工业,0,深圳主板,,
003035,南网能源,0,深圳主板,,
003036,泰坦股份,0,深圳主板,,
003037,三和管桩,0,深圳主板,,
003038,鑫铂股份,0,深圳主板,,
003039,顺控发展,0,深圳主板,,
003040,楚天龙,0,深圳主板,,
003041,真爱美家,0,深圳主板,,
003042,中农联合,0,深圳主板,,
003043,华亚智能,0,深圳主板,,
003816,中国广核,0,深圳主板,,
300001,特锐德,0,创业板,,
300002,神州泰岳,0,创业板,,
300003,乐普医疗,0,创业板,,
300004,南风股份,0,创业板,,
300005,探路者,0,创业板,,
300006,莱美药业,0,创业板,,
300007,汉威科技,0,创业板,,
300008,天海防务,0,创业板,,
300009,安科生物,0,创业板,,
300010,豆神教育,0,创业板,,
300011,鼎汉技术,0,创业板,,
300012,华测检测,0,创业板,,
300013,新宁物流,0,创业板,,
300014,亿纬锂能,0,创业板,,
300015,爱尔眼科,0,创业板,,
300016,北陆药业,0,创业板,,
300017,网宿科技,0,创业板,,
300018,中元股份,0,创业板,,
300019,硅宝科技,0,创业板,,
300020,ST银江,0,创业板,,
300021,大禹节水,0,创业板,,
300022,吉峰科技,0,创业板,,
300024,机器人,0,创业板,,
300025,华星创业,0,创业板,,
300026,红日药业,0,创业板,,
300027,华谊兄弟,0,创业板,,
300029,*ST天龙,0,创业板,,
300030,阳普医疗,0,创业板,,
300031,宝通科技,0,创业板,,
300032,金龙机电,0,创业板,,
300033,同花顺,0,创业板,,
300034,钢研高纳,0,创业板,,
300035,中科电气,0,创业板,,
300036,超图软件,0,创业板,,
300037,新宙邦,0,创业板,,
300039,上海凯宝,0,创业板,,
300040,九洲集团,0,创业板,,
300041,回天新材,0,创业板,,
300042,朗科科技,0,创业板,,
300043,星辉娱乐,0,创业板,,
300044,ST赛为,0,创业板,,
300045,华力创通,0,创业板,,
300046,台基股份,0,创业板,,
300047,天源迪科,0,创业板,,
300048,合康新能,0,创业板,,
300049,福瑞股份,0,创业板,,
300050,世纪鼎利,0,创业板,,
300051,琏升科技,0,创业板,,
300052,ST中青宝,0,创业板,,
300053,航宇微,0,创业板,,
300054,鼎龙股份,0,创业板,,
300055,万邦达,0,创业板,,
300056,中创环保,0,创业板,,
300057,万顺新材,0,创业板,,
300058,蓝色光标,0,创业板,,
300059,东方财富,0,创业板,,
300061,旗天科技,0,创业板,,
300062,中能电气,0,创业板,,
300063,天龙集团,0,创业板,,
300065,海兰信,0,创业板,,
300066,三川智慧,0,创业板,,
300067,安诺其,0,创业板,,
300068,南都电源,0,创业板,,
300069,金利华电,0,创业板,,
300070,碧水源,0,创业板,,
300071,福石控股,0,创业板,,
300072,海新能科,0,创业板,,
300073,当升科技,0,创业板,,
300074,华平股份,0,创业板,,
300075,数字政通,0,创业板,,
300076,GQY视讯,0,创业板,,
300077,国民技术,0,创业板,,
300078,思创医惠,0,创业板,,
300079,数码视讯,0,创业板,,
300080,易成新能,0,创业板,,
300081,恒信东方,0,创业板,,
300082,奥克股份,0,创业板,,
300083,创世纪,0,创业板,,
300084,海默科技,0,创业板,,
300085,银之杰,0,创业板,,
300086,康芝药业,0,创业板,,
300087,荃银高科,0,创业板,,
300088,长信科技,0,创业板,,
300091,金通灵,0,创业板,,
300092,科新机电,0,创业板,,
300093,*ST金刚,0,创业板,,
300094,国联水产,0,创业板,,
300095,华伍股份,0,创业板,,
300096,ST易联众,0,创业板,,
300097,ST智云,0,创业板,,
300098,高新兴,0,创业板,,
300099,尤洛卡,0,创业板,,
300100,双林股份,0,创业板,,
300101,振芯科技,0,创业板,,
300102,乾照光电,0,创业板,,
300103,达刚控股,0,创业板,,
300105,龙源技术,0,创业板,,
300106,西部牧业,0,创业板,,
300107,建新股份,0,创业板,,
300109,新开源,0,创业板,,
300110,华仁药业,0,创业板,,
300111,向日葵,0,创业板,,
300112,万讯自控,0,创业板,,
300113,顺网科技,0,创业板,,
300115,长盈精密,0,创业板,,
300118,东方日升,0,创业板,,
300119,瑞普生物,0,创业板,,
300120,经纬辉开,0,创业板,,
300121,阳谷华泰,0,创业板,,
300122,智飞生物,0,创业板,,
300123,亚光科技,0,创业板,,
300124,汇川技术,0,创业板,,
300125,*ST聆达,0,创业板,,
300126,锐奇股份,0,创业板,,
300127,银河磁体,0,创业板,,
300128,锦富技术,0,创业板,,
300129,泰胜风能,0,创业板,,
300130,新国都,0,创业板,,
300131,英唐智控,0,创业板,,
300132,青松股份,0,创业板,,
300133,华策影视,0,创业板,,
300134,大富科技,0,创业板,,
300135,宝利国际,0,创业板,,
300136,信维通信,0,创业板,,
300137,ST先河,0,创业板,,
300138,晨光生物,0,创业板,,
300139,晓程科技,0,创业板,,
300140,节能环境,0,创业板,,
300141,和顺电气,0,创业板,,
300142,沃森生物,0,创业板,,
300143,盈康生命,0,创业板,,
300144,宋城演艺,0,创业板,,
300145,南方泵业,0,创业板,,
300146,汤臣倍健,0,创业板,,
300147,ST香雪,0,创业板,,
300148,天舟文化,0,创业板,,
300149,睿智医药,0,创业板,,
300150,世纪瑞尔,0,创业板,,
300151,昌红科技,0,创业板,,
300152,ST新动力,0,创业板,,
300153,科泰电源,0,创业板,,
300154,瑞凌股份,0,创业板,,
300155,安居宝,0,创业板,,
300157,新锦动力,0,创业板,,
300158,振东制药,0,创业板,,
300159,*ST新研,0,创业板,,
300160,秀强股份,0,创业板,,
300161,华中数控,0,创业板,,
300162,雷曼光电,0,创业板,,
300163,先锋新材,0,创业板,,
300164,通源石油,0,创业板,,
300165,ST天瑞,0,创业板,,
300166,东方国信,0,创业板,,
300167,ST迪威迅,0,创业板,,
300168,万达信息,0,创业板,,
300169,天晟新材,0,创业板,,
300170,汉得信息,0,创业板,,
300171,东富龙,0,创业板,,
300172,中电环保,0,创业板,,
300173,福能东方,0,创业板,,
300174,元力股份,0,创业板,,
300175,ST朗源,0,创业板,,
300176,鸿特科技,0,创业板,,
300177,中海达,0,创业板,,
300179,四方达,0,创业板,,
300180,华峰超纤,0,创业板,,
300181,佐力药业,0,创业板,,
300182,捷成股份,0,创业板,,
300183,东软载波,0,创业板,,
300184,力源信息,0,创业板,,
300185,通裕重工,0,创业板,,
300187,永清环保,0,创业板,,
300188,国投智能,0,创业板,,
300189,神农种业,0,创业板,,
300190,维尔利,0,创业板,,
300191,潜能恒信,0,创业板,,
300192,科德教育,0,创业板,,
300193,佳士科技,0,创业板,,
300194,福安药业,0,创业板,,
300195,长荣股份,0,创业板,,
300196,长海股份,0,创业板,,
300197,节能铁汉,0,创业板,,
300198,ST纳川,0,创业板,,
300199,翰宇药业,0,创业板,,
300200,高盟新材,0,创业板,,
300201,海伦哲,0,创业板,,
300203,聚光科技,0,创业板,,
300204,舒泰神,0,创业板,,
300205,*ST天喻,0,创业板,,
300206,理邦仪器,0,创业板,,
300207,欣旺达,0,创业板,,
300209,有棵树,0,创业板,,
300210,森远股份,0,创业板,,
300211,*ST亿通,0,创业板,,
300212,易华录,0,创业板,,
300213,佳讯飞鸿,0,创业板,,
300214,日科化学,0,创业板,,
300215,电科院,0,创业板,,
300217,东方电热,0,创业板,,
300218,安利股份,0,创业板,,
300219,鸿利智汇,0,创业板,,
300220,金运激光,0,创业板,,
300221,银禧科技,0,创业板,,
300222,科大智能,0,创业板,,
300223,北京君正,0,创业板,,
300224,正海磁材,0,创业板,,
300225,*ST金泰,0,创业板,,
300226,上海钢联,0,创业板,,
300227,光韵达,0,创业板,,
300228,富瑞特装,0,创业板,,
300229,拓尔思,0,创业板,,
300230,永利股份,0,创业板,,
300231,银信科技,0,创业板,,
300232,洲明科技,0,创业板,,
300233,金城医药,0,创业板,,
300234,开尔新材,0,创业板,,
300235,方直科技,0,创业板,,
300236,上海新阳,0,创业板,,
300237,美晨科技,0,创业板,,
300238,冠昊生物,0,创业板,,
300239,东宝生物,0,创业板,,
300240,飞力达,0,创业板,,
300241,瑞丰光电,0,创业板,,
300242,佳云科技,0,创业板,,
300243,瑞丰高材,0,创业板,,
300244,迪安诊断,0,创业板,,
300245,天玑科技,0,创业板,,
300246,宝莱特,0,创业板,,
300247,融捷健康,0,创业板,,
300248,新开普,0,创业板,,
300249,依米康,0,创业板,,
300250,初灵信息,0,创业板,,
300251,光线传媒,0,创业板,,
300252,金信诺,0,创业板,,
300253,卫宁健康,0,创业板,,
300254,仟源医药,0,创业板,,
300255,常山药业,0,创业板,,
300256,星星科技,0,创业板,,
300257,开山股份,0,创业板,,
300258,精锻科技,0,创业板,,
300259,新天科技,0,创业板,,
300260,新莱应材,0,创业板,,
300261,雅本化学,0,创业板,,
300263,隆华科技,0,创业板,,
300264,佳创视讯,0,创业板,,
300265,通光线缆,0,创业板,,
300266,兴源环境,0,创业板,,
300267,尔康制药,0,创业板,,
300268,*ST佳沃,0,创业板,,
300269,联建光电,0,创业板,,
300270,中威电子,0,创业板,,
300271,华宇软件,0,创业板,,
300272,开能健康,0,创业板,,
300274,阳光电源,0,创业板,,
300275,梅安森,0,创业板,,
300276,三丰智能,0,创业板,,
300277,海联讯,0,创业板,,
300278,华昌达,0,创业板,,
300279,和晶科技,0,创业板,,
300280,*ST紫天,0,创业板,,
300281,金明精机,0,创业板,,
300283,温州宏丰,0,创业板,,
300284,苏交科,0,创业板,,
300285,国瓷材料,0,创业板,,
300286,安科瑞,0,创业板,,
300287,飞利信,0,创业板,,
300288,朗玛信息,0,创业板,,
300289,利德曼,0,创业板,,
300290,荣科科技,0,创业板,,
300291,百纳千成,0,创业板,,
300292,吴通控股,0,创业板,,
300293,蓝英装备,0,创业板,,
300294,博雅生物,0,创业板,,
300295,三六五网,0,创业板,,
300296,利亚德,0,创业板,,
300298,三诺生物,0,创业板,,
300299,富春股份,0,创业板,,
300300,海峡创新,0,创业板,,
300301,ST长方,0,创业板,,
300302,同有科技,0,创业板,,
300303,聚飞光电,0,创业板,,
300304,云意电气,0,创业板,,
300305,裕兴股份,0,创业板,,
300306,远方信息,0,创业板,,
300307,慈星股份,0,创业板,,
300308,中际旭创,0,创业板,,
300310,宜通世纪,0,创业板,,
300311,ST任子行,0,创业板,,
300313,*ST天山,0,创业板,,
300314,戴维医疗,0,创业板,,
300315,掌趣科技,0,创业板,,
300316,晶盛机电,0,创业板,,
300317,珈伟新能,0,创业板,,
300318,博晖创新,0,创业板,,
300319,麦捷科技,0,创业板,,
300320,海达股份,0,创业板,,
300321,同大股份,0,创业板,,
300322,硕贝德,0,创业板,,
300323,华灿光电,0,创业板,,
300324,旋极信息,0,创业板,,
300326,ST凯利,0,创业板,,
300327,中颖电子,0,创业板,,
300328,宜安科技,0,创业板,,
300329,海伦钢琴,0,创业板,,
300331,苏大维格,0,创业板,,
300332,天壕能源,0,创业板,,
300333,兆日科技,0,创业板,,
300334,津膜科技,0,创业板,,
300335,迪森股份,0,创业板,,
300337,银邦股份,0,创业板,,
300338,ST开元,0,创业板,,
300339,润和软件,0,创业板,,
300340,科恒股份,0,创业板,,
300341,麦克奥迪,0,创业板,,
300342,天银机电,0,创业板,,
300343,ST联创,0,创业板,,
300344,ST立方,0,创业板,,
300345,华民股份,0,创业板,,
300346,南大光电,0,创业板,,
300347,泰格医药,0,创业板,,
300348,长亮科技,0,创业板,,
300349,金卡智能,0,创业板,,
300350,华鹏飞,0,创业板,,
300351,永贵电器,0,创业板,,
300352,北信源,0,创业板,,
300353,东土科技,0,创业板,,
300354,东华测试,0,创业板,,
300355,蒙草生态,0,创业板,,
300357,我武生物,0,创业板,,
300358,楚天科技,0,创业板,,
300359,全通教育,0,创业板,,
300360,炬华科技,0,创业板,,
300363,博腾股份,0,创业板,,
300364,中文在线,0,创业板,,
300365,恒华科技,0,创业板,,
300366,创意信息,0,创业板,,
300368,汇金股份,0,创业板,,
300369,绿盟科技,0,创业板,,
300370,安控科技,0,创业板,,
300371,汇中股份,0,创业板,,
300373,扬杰科技,0,创业板,,
300374,中铁装配,0,创业板,,
300375,鹏翎股份,0,创业板,,
300376,ST易事特,0,创业板,,
300377,赢时胜,0,创业板,,
300378,鼎捷数智,0,创业板,,
300379,*ST东通,0,创业板,,
300380,安硕信息,0,创业板,,
300381,溢多利,0,创业板,,
300382,斯莱克,0,创业板,,
300383,光环新网,0,创业板,,
300384,三联虹普,0,创业板,,
300385,雪浪环境,0,创业板,,
300386,飞天诚信,0,创业板,,
300387,富邦科技,0,创业板,,
300388,节能国祯,0,创业板,,
300389,艾比森,0,创业板,,
300390,天华新能,0,创业板,,
300391,*ST长药,0,创业板,,
300393,中来股份,0,创业板,,
300394,天孚通信,0,创业板,,
300395,菲利华,0,创业板,,
300396,迪瑞医疗,0,创业板,,
300397,天和防务,0,创业板,,
300398,飞凯材料,0,创业板,,
300399,天利科技,0,创业板,,
300400,劲拓股份,0,创业板,,
300401,花园生物,0,创业板,,
300402,宝色股份,0,创业板,,
300403,汉宇集团,0,创业板,,
300404,博济医药,0,创业板,,
300405,科隆股份,0,创业板,,
300406,九强生物,0,创业板,,
300407,凯发电气,0,创业板,,
300408,三环集团,0,创业板,,
300409,道氏技术,0,创业板,,
300410,正业科技,0,创业板,,
300411,金盾股份,0,创业板,,
300412,迦南科技,0,创业板,,
300413,芒果超媒,0,创业板,,
300414,中光防雷,0,创业板,,
300415,伊之密,0,创业板,,
300416,苏试试验,0,创业板,,
300417,南华仪器,0,创业板,,
300418,昆仑万维,0,创业板,,
300419,ST浩丰,0,创业板,,
300420,五洋自控,0,创业板,,
300421,力星股份,0,创业板,,
300422,博世科,0,创业板,,
300423,昇辉科技,0,创业板,,
300424,航新科技,0,创业板,,
300425,中建环能,0,创业板,,
300426,华智数媒,0,创业板,,
300427,红相股份,0,创业板,,
300428,立中集团,0,创业板,,
300429,强力新材,0,创业板,,
300430,诚益通,0,创业板,,
300432,富临精工,0,创业板,,
300433,蓝思科技,0,创业板,,
300434,金石亚药,0,创业板,,
300435,中泰股份,0,创业板,,
300436,广生堂,0,创业板,,
300437,清水源,0,创业板,,
300438,鹏辉能源,0,创业板,,
300439,美康生物,0,创业板,,
300440,运达科技,0,创业板,,
300441,鲍斯股份,0,创业板,,
300442,润泽科技,0,创业板,,
300443,金雷股份,0,创业板,,
300444,双杰电气,0,创业板,,
300445,康斯特,0,创业板,,
300446,航天智造,0,创业板,,
300447,全信股份,0,创业板,,
300448,浩云科技,0,创业板,,
300449,汉邦高科,0,创业板,,
300450,先导智能,0,创业板,,
300451,创业慧康,0,创业板,,
300452,山河药辅,0,创业板,,
300453,三鑫医疗,0,创业板,,
300454,深信服,0,创业板,,
300455,航天智装,0,创业板,,
300456,赛微电子,0,创业板,,
300457,赢合科技,0,创业板,,
300458,全志科技,0,创业板,,
300459,汤姆猫,0,创业板,,
300460,惠伦晶体,0,创业板,,
300461,田中精机,0,创业板,,
300462,ST华铭,0,创业板,,
300463,迈克生物,0,创业板,,
300464,星徽股份,0,创业板,,
300465,高伟达,0,创业板,,
300466,赛摩智能,0,创业板,,
300467,迅游科技,0,创业板,,
300468,四方精创,0,创业板,,
300469,信息发展,0,创业板,,
300470,中密控股,0,创业板,,
300471,厚普股份,0,创业板,,
300472,*ST新元,0,创业板,,
300473,德尔股份,0,创业板,,
300474,景嘉微,0,创业板,,
300475,香农芯创,0,创业板,,
300476,胜宏科技,0,创业板,,
300477,ST合纵,0,创业板,,
300478,杭州高新,0,创业板,,
300479,神思电子,0,创业板,,
300480,光力科技,0,创业板,,
300481,濮阳惠成,0,创业板,,
300482,万孚生物,0,创业板,,
300483,首华燃气,0,创业板,,
300484,蓝海华腾,0,创业板,,
300485,赛升药业,0,创业板,,
300486,东杰智能,0,创业板,,
300487,蓝晓科技,0,创业板,,
300488,恒锋工具,0,创业板,,
300489,光智科技,0,创业板,,
300490,华自科技,0,创业板,,
300491,通合科技,0,创业板,,
300492,华图山鼎,0,创业板,,
300493,润欣科技,0,创业板,,
300494,盛天网络,0,创业板,,
300496,中科创达,0,创业板,,
300497,富祥药业,0,创业板,,
300498,温氏股份,0,创业板,,
300499,高澜股份,0,创业板,,
300500,启迪设计,0,创业板,,
300501,海顺新材,0,创业板,,
300502,新易盛,0,创业板,,
300503,昊志机电,0,创业板,,
300504,天邑股份,0,创业板,,
300505,川金诺,0,创业板,,
300506,ST名家汇,0,创业板,,
300507,苏奥传感,0,创业板,,
300508,维宏股份,0,创业板,,
300509,新美星,0,创业板,,
300510,金冠股份,0,创业板,,
300511,雪榕生物,0,创业板,,
300512,中亚股份,0,创业板,,
300513,恒实科技,0,创业板,,
300514,友讯达,0,创业板,,
300515,三德科技,0,创业板,,
300516,久之洋,0,创业板,,
300517,海波重科,0,创业板,,
300518,新迅达,0,创业板,,
300519,新光药业,0,创业板,,
300520,科大国创,0,创业板,,
300521,爱司凯,0,创业板,,
300522,世名科技,0,创业板,,
300523,辰安科技,0,创业板,,
300525,博思软件,0,创业板,,
300527,ST应急,0,创业板,,
300528,幸福蓝海,0,创业板,,
300529,健帆生物,0,创业板,,
300530,领湃科技,0,创业板,,
300531,优博讯,0,创业板,,
300532,今天国际,0,创业板,,
300533,冰川网络,0,创业板,,
300534,陇神戎发,0,创业板,,
300535,达威股份,0,创业板,,
300536,农尚环境,0,创业板,,
300537,广信材料,0,创业板,,
300538,同益股份,0,创业板,,
300539,横河精密,0,创业板,,
300540,蜀道装备,0,创业板,,
300541,先进数通,0,创业板,,
300542,新晨科技,0,创业板,,
300543,朗科智能,0,创业板,,
300545,联得装备,0,创业板,,
300546,雄帝科技,0,创业板,,
300547,川环科技,0,创业板,,
300548,长芯博创,0,创业板,,
300549,优德精密,0,创业板,,
300550,和仁科技,0,创业板,,
300551,古鳌科技,0,创业板,,
300552,万集科技,0,创业板,,
300553,集智股份,0,创业板,,
300554,三超新材,0,创业板,,
300555,ST路通,0,创业板,,
300556,丝路视觉,0,创业板,,
300557,理工光科,0,创业板,,
300558,贝达药业,0,创业板,,
300559,佳发教育,0,创业板,,
300560,中富通,0,创业板,,
300561,*ST汇科,0,创业板,,
300562,乐心医疗,0,创业板,,
300563,神宇股份,0,创业板,,
300564,筑博设计,0,创业板,,
300565,科信技术,0,创业板,,
300566,激智科技,0,创业板,,
300567,精测电子,0,创业板,,
300568,星源材质,0,创业板,,
300569,天能重工,0,创业板,,
300570,太辰光,0,创业板,,
300571,平治信息,0,创业板,,
300572,安车检测,0,创业板,,
300573,兴齐眼药,0,创业板,,
300575,中旗股份,0,创业板,,
300576,容大感光,0,创业板,,
300577,开润股份,0,创业板,,
300578,会畅通讯,0,创业板,,
300579,数字认证,0,创业板,,
300580,贝斯特,0,创业板,,
300581,晨曦航空,0,创业板,,
300582,英飞特,0,创业板,,
300583,赛托生物,0,创业板,,
300584,海辰药业,0,创业板,,
300585,奥联电子,0,创业板,,
300586,美联新材,0,创业板,,
300587,天铁科技,0,创业板,,
300588,熙菱信息,0,创业板,,
300589,江龙船艇,0,创业板,,
300590,移为通信,0,创业板,,
300591,万里马,0,创业板,,
300592,华凯易佰,0,创业板,,
300593,新雷能,0,创业板,,
300594,朗进科技,0,创业板,,
300595,欧普康视,0,创业板,,
300596,利安隆,0,创业板,,
300597,吉大通信,0,创业板,,
300598,诚迈科技,0,创业板,,
300599,雄塑科技,0,创业板,,
