股票代码,股票名称,股票上市日期,股票上市地点,股票所属行业,每股收益,每股净资产,净资产收益率,总资产收益率,毛利率,净利率,营业利润率,市盈率（静）,市盈率（TTM）,市净率,市销率,股息率,营业收入增长率,净利润增长率,净资产增长率,净利润增速,资产负债率,流动比率,总资产周转率,存货周转率,应收账款周转率,每股经营现金流,现金流量比率
600101,明星电力,,上海,,3873,2.42,577,,13.7045531621,-13.4396468032,13.5894049461,2717,2873,190,398,26.8345566567,3.310195862512,936,19970627,936,5686812448.9800005,547862471.0,9.3659571401,1336,668,,
600103,青山纸业,,上海,,4755,1.42,513,,-15.2675565033,1.735449681885,22.5364031601,6293,6222,136,271,27.8805872966,0.330701459433,451,19970703,451,5333167657.86,2240826747.0,5.3992854916,278,165,,
600104,上汽集团,,上海,,1965,1.04,577,,-1.5457770173,11.401342207831,8.1294968936,14261,12028,82,119,61.7850792026,14.41661272855,-2313,19971125,-2313,237640897605.85,11575299445.0,2.9092162185,2121,1140,,
600105,永鼎股份,,上海,,1271,8.96,577,,7.5357572367,960.552107974712,14.6464954849,23996,4550,447,1417,59.3826330354,0.199749085941,-2575,19970929,-2575,14736907604.16,1461994802.0,32.5346980395,1020,334,,
600106,重庆路桥,,上海,,4509,0.36,577,,-0.2449788022,1318.96356544735,93.3888280576,6348,4783,195,573,28.2070691484,1.603733809882,5677,19970618,5677,9994268466.24,1329025062.0,196.7596642493,823,347,,
600107,ST尔雅,,上海,,-6206,-2.0,4,,-42.7768469995,38.998190268119,31.6638154998,-3013,-3267,424,433,39.3725074424,-0.291589738278,10000,19971106,10000,2052000000.0,360000000.0,-11.0836392398,625,318,,
600108,亚盛集团,,上海,,6100,0.57,577,,9.6719893787,3.083594922934,21.5640982762,6262,6214,140,267,54.5349199069,0.74608081709,-2851,19970818,-2851,6015967723.889999,1946915121.0,3.7898414507,347,225,,
600109,国金证券,,上海,,1669,1.71,577,,27.1430884843,58.820712307244,0.0,2329,2063,115,309,75.4616040737,3.081700825068,-3513,19970807,-3513,38907623664.8,3712559510.0,30.9215693617,1067,683,,
600110,诺德股份,,上海,,-8394,-0.66,577,,34.2947298976,60.088996402384,9.9329857108,-3597,-4288,220,1216,54.9763367208,0.088319028082,5852,19971007,5852,12649468994.28,1735180932.0,-3.0174673965,870,256,,
600111,北方稀土,,上海,,11058,1.9,577,,61.1850449689,727.300834579007,11.2089249321,18967,13774,837,1225,37.6883293921,4.465168070347,-7899,19970924,-7899,190477819214.98,3615065842.0,6.2194575975,5275,1594,,
600113,浙江东日,,上海,,22749,1.04,577,,4.6507337133,28.446820911469,36.4788380791,17043,16364,943,226,28.3268685036,3.595903371236,10000,19971021,10000,22958339736.6,421176660.0,13.4025774587,5451,742,,
600114,东睦股份,,上海,,3294,8.98,577,,24.5066762962,37.614927019552,23.7166717447,4330,3671,597,594,54.741919376,1.833800282563,1194,20040511,1194,17190935173.53,616383477.0,11.120638063,2897,1296,,
600115,中国东航,,上海,,-2336,-2.49,577,,0.6538310886,-23.910336239103,2.077471113,-2200,-2104,663,49,85.8422216692,-2.623894030405,-5048,19971105,-5048,92954706696.9,22291296570.0,-3.3826258756,449,342,,
600116,三峡水利,,上海,,13603,0.43,577,,-6.1035516782,-79.07145717681,10.5580036654,4211,10140,118,83,55.7358705706,1.274632306467,-1456,19970804,-1456,13040814605.28,1912142904.0,0.7092086650999999,827,622,,
600117,西宁特钢,,上海,,-1949,-3.32,513,,-4.8700565476,21.81659671626,-2.3824554401,-1350,-1419,263,405,50.1526899256,-1.124551328509,-719,19971015,-719,11653311188.06,3255114857.0,-19.1174607747,518,192,,
600118,中国卫星,,上海,,-64570,-0.48,577,,27.9968236121,-458.668308243652,12.7352295479,141065,-355427,625,695,41.4465281846,2.651407430386,10000,19970908,10000,39376888195.5,1182489135.0,-1.6093607587999998,3404,1990,,
600119,长江投资,,上海,,-17779,-7.51,1,,-74.6339485824,36.244808780899,20.5471453643,-4559,-4918,2747,287,53.9707933304,-2.258650582444,-675,19980115,-675,3415277959.5,365270370.0,-5.8995765385,1158,600,,
600120,浙江东方,,上海,,2844,2.56,577,,-37.512350848,175.709596744121,3.3930506844,2473,1937,145,733,66.1846926503,2.516826371052,-902,19971201,-902,23156286515.76,3415381492.0,13.348644620299998,985,327,,
600121,郑州煤电,,上海,,-2110,-3.25,577,,-15.0528626437,-277.977445771502,19.7239580125,1797,2693,278,347,77.8675579241,-0.342520056027,-2814,19980107,-2814,5080778198.46,1218412038.0,-1.4269569957,549,297,,
600123,兰花科创,,上海,,7604,0.21,577,,-3.0789578648,-75.26249316257,24.3915311374,1414,1647,64,183,48.7911945501,7.331682691628,-2607,19981217,-2607,10150623744.69,1473240021.0,0.0831496692999999,1082,618,,
600125,铁龙物流,,上海,,964,2.75,577,,-22.8389379391,-7.657309309925,12.2876220058,2044,2138,106,210,28.3454250369,3.821800471288,-6414,19980511,-6414,7807020806.52,1305521874.0,7.5333018689,678,496,,
600126,杭钢股份,,上海,,-15110,-0.59,577,,-11.536732958,-213.435998203874,1.3701512588,-5495,-4890,179,837,39.6738287849,1.474800969822,3911,19980311,3911,34514872428.26,3377189083.0,-0.3892427415,1472,323,,
600127,金健米业,,上海,,12432,1.36,577,,-16.0303323829,314.96765201914,9.1647818305,204447,29108,673,470,60.1548616467,-0.73054911171,2810,19980506,2810,4556660847.8,641783218.0,1.2216104245,810,605,,
600128,苏豪弘业,,上海,,19784,0.16,1,,19.4244878795,11.083183397777,3.3979096398,7991,7911,127,306,56.3358984973,1.902006606867,5252,19970901,5252,2670024350.0,246767500.0,0.6176555072,1450,615,,
600129,太极集团,,上海,,4757,3.9,577,,-27.6264290471,-71.938172230656,27.7004485691,49540,-4011,364,334,73.4560267018,1.512065795854,-2228,19971118,-2228,13203879540.24,556890744.0,2.5174552913,3086,1870,,
600130,*ST波导,,上海,,34872,0.41,4,,61.1353571806,-33.68736038249,13.2578570745,53854,88614,285,329,12.4447906435,-0.364229467,1264,20000706,1264,2752500000.0,750000000.0,2.3566984508,782,240,,
600131,国网信通,,上海,,4185,3.3,577,,31.4292583614,14.6515649417,20.076821491,3268,3113,362,129,44.4691529732,3.013489849222,3676,19980402,3676,22302876949.21,1199724419.0,2.3639511049,2529,1607,,
600132,重庆啤酒,,上海,,1579,55.91,577,,-0.2422402347,-4.029094203104,49.8316933319,2451,2534,1688,200,72.2991274136,1.812558295463,4600,19971030,4600,27320174127.1,483971198.0,19.547027354,7460,4845,,
600133,东湖高新,,上海,,-94223,-0.03,577,,18.8350105553,-107.886796904044,27.7083094065,1954,2104,119,275,47.7937827444,3.712768877332,461,19980212,461,10321201990.0,1066239875.0,-0.8041577353,1411,685,,
600135,乐凯胶片,,上海,,-3773,-1.16,65,,-18.0671940625,-45.417943096917,13.4090090062,-6932,-6062,177,227,12.3808147842,0.624319561947,4708,19980122,4708,4315795372.2,553307099.0,-9.4888704826,844,479,,
600136,ST明诚,,上海,,19012,2.1,4,,1148.7578216993,796.273894823054,18.9287142261,-3899,-4142,1579,78,68.4063511937,-2.33419025668,-1601,19980303,-1601,3938794046.83,2040825931.0,6.985727410000001,257,128,,
600137,浪莎股份,,上海,,5284,1.71,1,,-9.6503872804,96.332551431392,23.5002365719,8412,7038,370,338,21.4415780364,0.73717294457,6928,19980416,6928,1968656157.0,97217588.0,14.418441391199998,2701,1087,,
600138,中青旅,,上海,,-5460,-0.54,577,,6.837825412,-16.228870531503,20.5474708873,4588,4727,118,297,51.9281521458,4.901102560262,-1835,19971203,-1835,7361452800.0,723840000.0,-2.2740198635,1203,869,,
600141,兴发集团,,上海,,2400,1.43,577,,4.9399385483,-18.608230541211,12.9333907479,1862,1949,144,271,50.9504881677,10.22151891872,943,19990616,943,29821007868.99,1103255933.0,4.6242577823,2716,1666,,
600143,金发科技,,上海,,4436,1.36,577,,49.0576867748,138.196851185927,12.0857659289,5308,4523,243,686,67.1120943419,3.759763570686,-1406,20040623,-1406,43767770770.200005,2636612697.0,0.9859035211,1768,687,,
600148,长春一东,,上海,,-186188,-0.09,1,,-0.4989111428,76.166237176873,11.8398390231,-133213,-310965,665,353,49.1695756239,1.353758586511,2246,19980520,2246,3092134432.5,141516450.0,1.9716290018,2644,1178,,
600149,廊坊发展,,上海,,7849,2.99,1,,0.8033871516,84.929579759159,36.7722327183,2601,2505,923,437,40.5895969865,-0.637320594565,6458,19991014,6458,2208729600.0,380160000.0,23.2948670683,684,314,,
600150,中国船舶,,上海,,3714,2.19,577,,3.8480510239,180.987128960132,12.8362468889,4632,3857,329,298,68.7974372485,2.501130840642,-1964,19980520,-1964,167403008411.94,4472428758.0,8.046930379800001,4570,2668,,
600151,航天机电,,上海,,-2644,-4.52,577,,-41.008470286,-555.304111186262,9.1345632356,-16002,-32888,234,248,32.7008723673,-1.168377527551,-5330,19980605,-5330,11387963158.78,1434252287.0,-12.757044290799998,945,482,,
600152,维科技术,,上海,,-4500,-2.25,1,,-6.4770825586,-435.249355602642,12.1189602752,-12277,-5821,205,401,39.6540604713,-0.852561133989,2016,19980609,2016,3523668637.5,529079375.0,-6.7372459651,837,460,,
600153,建发股份,,上海,,1421,0.8,577,,9.4682667692,-3.290950415343,3.3078198384,1127,1135,60,105,73.5236657461,15.722453748534,-4784,19980616,-4784,33199716408.95,2899538551.0,0.1327894282,1160,633,,
600155,华创云信,,上海,,-11184,-0.2,577,,-12.0379534828,-314.228415188883,0.0,28709,489233,90,277,63.8802871869,0.472700978058,464,19980918,464,17730475240.77,2213542477.0,-17.1448724928,924,583,,
600156,华升股份,,上海,,-7735,-3.06,1,,14.4504459601,1.538609376435,4.2618445254,-7841,-7872,972,1855,54.2761592583,-0.46817741772,4285,19980527,4285,3868304953.24,402110702.0,-6.7935073575,1018,289,,
600157,永泰能源,,上海,,16021,0.11,577,,-22.9561338948,-89.055710109396,20.5012106453,2097,2858,69,391,51.4124225193,0.568523067488,-3480,19980513,-3480,32726646217.5,21817764145.0,2.0210423684,214,102,,
600158,中体产业,,上海,,-7763,-1.06,577,,-57.9193682875,-240.101406718006,18.1365202951,13723,56560,332,806,39.0199889415,1.418254830885,2753,19980327,2753,8616427341.66,959513067.0,-9.2765547272,1087,642,,
600159,大龙地产,,上海,,-70092,-0.05,1,,71.4939536525,91.354092297118,17.1170655239,-1232,-1292,142,229,44.0984328362,0.617422415085,-2997,19980526,-2997,2456809566.72,830003232.0,0.4063565255999999,325,199,,
600160,巨化股份,,上海,,2895,4.44,577,,6.046246099,160.635232506981,28.417112324,4779,3810,520,343,32.8454350131,3.481391510278,4160,19980626,4160,93654191549.89,2699746081.0,15.4867848908,3626,1402,,
600161,天坛生物,,上海,,3224,5.54,577,,9.4679032012,-12.880774177798,45.4005215285,2633,2802,352,107,9.2706452699,3.46183767109,-5865,19980616,-5865,40793172930.98,1977371446.0,27.8357138724,2750,1878,,
600162,香江控股,,上海,,-6412,-0.39,577,,-6.5728612802,-190.935115201346,24.7168414181,9414,41070,100,197,65.9499271242,0.208765156809,-2069,19980609,-2069,5817819857.16,3268438122.0,-11.1137461496,244,126,,
600163,中闽能源,,上海,,1051,3.64,577,,10.4325712661,18.104214356191,68.1639530764,1622,1531,154,133,39.1905233012,0.950036318245,-2869,19980602,-2869,10561628593.65,1902996143.0,51.3561866749,652,409,,
600165,ST宁科,,上海,,-859,0.0,4,,89.9524434146,59.761239763093,-25.3593710727,-545,-1031,-2962,288,97.8176912906,-2.589247188065,-257,19980529,-257,2938151394.75,684883775.0,-87.9302051317,540,177,,
600166,福田汽车,,上海,,1263,3.0,577,,15.0089812483,70.082393213588,10.8981782746,27328,8464,150,223,74.4350143611,-0.57312962178,-999,19980602,-999,22010373020.26,7917400367.0,2.7657604029,299,222,,
600167,联美控股,,上海,,619,5.57,577,,-1.0632889965,9.557438263161,49.3022357012,2321,2146,140,117,27.9777439963,2.784294153971,-1574,19990128,-1574,15296801529.88,2262840463.0,36.9571291908,686,464,,
600168,武汉控股,,上海,,3926,0.59,65,,26.2973189056,-36.640926760064,18.7484097842,5562,6995,92,133,76.6981936507,3.464741806832,-191,19980427,-191,4907383990.860001,993397569.0,3.0951728055,575,357,,
600169,太原重工,,上海,,9389,0.83,577,,30.8073327467,5.924093623965,17.2380106539,4223,4170,155,177,81.4857937469,-0.10279759393,-960,19980904,-960,8233873798.2,3347103170.0,1.7637913522,299,176,,
600170,上海建工,,上海,,1558,1.39,577,,-28.0421307266,-14.0833058684,7.5396067541,1021,1079,48,363,85.2770366637,1.826247543604,-2581,19980623,-2581,22125989962.56,8885939744.0,-0.4359455406,301,182,,
600171,上海贝岭,,上海,,9909,3.04,577,,21.2677827711,2.246605642458,27.8092345107,6721,6671,601,927,13.1974431159,3.347615420437,6562,19980924,6562,26584623862.5,708923303.0,9.9589830141,5316,1875,,
600172,黄河旋风,,上海,,-1064,-11.74,577,,-2.6146341095,-58.141474846437,7.9736291179,-725,-682,531,517,82.6076606462,-1.342283695661,4813,19981126,4813,7124391311.440001,1442184476.0,-52.5399061882,639,193,,
600173,卧龙新能,,上海,,2822,2.02,1,,36.3764685455,-26.966484569407,13.2787517675,11263,42801,120,312,42.7120092152,4.061918633947,1656,19990415,1656,4602326023.08,700506244.0,5.1671750788,765,347,,
600176,中国巨石,,上海,,1861,2.4,577,,32.4157534472,108.515759694665,30.5268388873,2224,1924,182,225,40.1709121822,5.248243698258,-1032,19990422,-1032,54362596766.24,4003136728.0,17.0301036642,1378,856,,
600177,雅戈尔,,上海,,1093,1.95,577,,-15.5992299178,-13.329175159287,50.9351232816,1270,1329,87,78,42.8923418037,7.059810822926,1580,19981119,1580,35138158455.2,4623441902.0,28.3041794438,966,605,,
600178,东安动力,,上海,,87259,0.31,513,,25.7208186303,157.751278811948,2.3330640656,119356,41614,268,551,52.9602828604,2.131217010787,1518,19981014,1518,6843205281.87,466476161.0,0.2863554447999999,1688,733,,
600179,安通控股,,上海,,1479,4.64,577,,24.60294617,231.49499343024,17.7535687648,2482,1565,134,305,22.3306696822,0.985810763491,10000,19981104,10000,15148866584.82,4231526979.0,11.6793242212,358,206,,
600180,瑞茂通,,上海,,3702,0.43,577,,-26.3100812721,-67.02305228335,4.6896743687,7588,-183113,64,187,74.228094975,4.08818257406,-3299,19980703,-3299,5052817707.6,1086627464.0,0.6930513397,604,333,,
600182,S佳通,,上海,,5821,1.94,1,,4.8032791084,-48.915935853737,14.0290901292,3160,3632,535,213,54.0351327692,1.480084940735,-2135,19990507,-2135,5508000000.0,340000000.0,4.2973244473,1886,1118,,
600183,生益科技,,上海,,4246,9.35,577,,31.677493903,52.980868099704,25.8558659129,6968,5426,798,227,42.9488000114,2.402485884321,-1794,19981028,-1794,121147342319.1,2429262930.0,12.7974662072,5002,1587,,
600184,光电股份,,上海,,349614,0.04,577,,33.0367003861,110.266252617026,19.1696243596,-6503,-6845,399,856,44.7163932117,0.623618561362,2653,20031106,2653,13402731764.0,582727468.0,0.3944255222,2500,788,,
600185,珠免集团,,上海,,-3005,0.0,577,,-58.5436295948,-537.217876513849,36.676826112,-722,-672,1022,204,81.3821492596,-0.840043015422,-721,19990611,-721,10933033611.0,1885005795.0,1.3864646996,918,453,,
600186,莲花控股,,上海,,2909,5.73,577,,37.7727055464,105.188567900225,30.6687364598,5800,4620,664,527,54.1298469349,-0.599367395142,-5854,19980825,-5854,11750714023.55,1794002141.0,13.4936774686,820,292,,
600187,国中水务,,上海,,-120670,-0.03,577,,21.1302788606,-152.00481268542,12.6911093516,11331,12166,154,229,6.660063627,-0.213691736196,-1801,19981111,-1801,4938170175.18,1613781103.0,-5.6270509006000005,536,233,,
600188,兖矿能源,,上海,,1243,3.22,577,,-23.5284225211,-27.892592163922,31.4526297773,934,1007,237,91,62.586041164,4.437640333247,-7448,19980701,-7448,134702988900.48,10037480544.0,12.3774817026,1760,1136,,
600189,泉阳泉,,上海,,11596,1.92,513,,13.9147651697,13.498873562106,37.0391396517,88625,60931,441,370,66.5034131584,-2.033561030329,-2680,19981007,-2680,5442655349.320001,715197812.0,6.266330809299999,969,612,,
600191,华资实业,,上海,,10027,0.0,1,,-45.8159034782,557.952283363456,4.8000746339,17038,12526,263,251,26.5615399755,0.914988578172,-3595,19981210,-3595,4335292080.0,484932000.0,16.3582916994,923,458,,
600192,长城电工,,上海,,-2196,-9.35,65,,-6.3063851044,-38.507715315286,11.5154690176,-2190,-1923,464,522,76.6392261928,-0.838702079489,5642,19981224,5642,4925490200.0,441748000.0,-17.2088495604,1290,434,,
600193,*ST创兴,,上海,,-6763,-14.18,4,,-99.0025013157,-98.154558825096,-42.451815777,-959,-926,2064,350,83.0067709857,-1.234666003978,-3451,19990527,-3451,1854626280.0,425373000.0,-3666.2145553718,539,203,,
600195,中牧股份,,上海,,3067,0.98,577,,11.8766027538,-16.353646468205,19.5061246494,11078,13453,142,134,26.6201173227,3.399599459181,-738,19990107,-738,7852630119.400001,1021148260.0,5.452935298,826,545,,
600196,复星医药,,上海,,2543,1.61,577,,-7.2552323046,25.4248930794,47.7693477661,2808,2660,165,298,48.4281296734,9.913446814572,-6466,19980807,-6466,77789606237.25,2670429325.0,9.9950532175,3012,2157,,
600197,伊力特,,上海,,1377,3.66,577,,-4.3155974929,-9.285411032853,48.77,2778,2929,208,461,23.9651176957,4.139450034648,-148,19990916,-148,7939871751.26,473174717.0,18.0399745891,2054,1307,,
600198,大唐电信,,上海,,-7532,-28.88,513,,-3.3183169659,-31.313412251489,51.5022925528,43838,143251,5082,326,78.189825176,-5.895721924838,1919,19981021,1919,12227801214.580002,1303603541.0,-23.280733792,1682,498,,
600199,金种子酒,,上海,,-4892,-1.81,577,,-29.4135942308,-320.617771779333,41.6959941773,-2957,-2425,357,686,30.8315868804,0.248946355463,1952,19980812,1952,7617287221.92,657796824.0,-13.138703627100002,1608,951,,
600200,*ST苏吴,,上海,,-268,-3.93,4,,-25.4412386245,-1489.92632398557,63.6652142235,1069,-15399,43,73,54.1630104587,-0.686982087554,10000,19990401,10000,753532248.8000001,710879480.0,-20.7494044833,1161,88,,
600201,生物股份,,上海,,8261,1.14,577,,1.2811946752,-50.842256771587,52.2443325776,9160,21474,186,254,16.7753848452,2.903324051519,1689,19990115,1689,9983495477.48,1111747826.0,9.4703652244,955,559,,
600202,哈空调,,上海,,-15348,-0.92,1,,-22.5251407744,-185.858070558695,12.3083650811,31895,-25530,284,344,68.8004464294,0.536887151959,3618,19990603,3618,2346044912.64,383340672.0,-1.2837768464,635,350,,
600203,福日电子,,上海,,21038,1.32,513,,0.4174221167,123.618286796634,7.8121240704,-2418,-3459,557,1699,79.6388081087,-2.057187838254,4519,19990514,4519,9292123244.94,592988082.0,0.6146921076,1907,564,,
600206,有研新材,,上海,,6636,1.71,577,,-18.6741613867,14698.1197332176,6.6732620137,12112,8335,459,1287,33.0211930152,1.524294448244,4727,19990319,4727,17887671905.16,846553332.0,1.6595967082999998,2561,851,,
600207,安彩高科,,上海,,-1303,-3.98,577,,-22.6815296131,-3846.34527706758,-4.3171091478,-1580,-1220,214,244,59.2057218685,-2.445111251091,-4015,19990714,-4015,5588173402.02,1089312554.0,-11.7077927713,600,340,,
600208,衢州发展,,上海,,2584,1.02,577,,-84.6252389088,14.00114213866,27.5522558414,4314,4104,105,450,56.4374724738,3.024444883354,-4087,19990623,-4087,43821045120.0,8508940800.0,118.8755291899,603,160,,
600210,紫江企业,,上海,,1461,2.71,577,,5.3427652065,7.751731054948,21.6287588534,1223,1205,168,188,50.6506474382,2.04565214966,-790,19990824,-790,9889119750.16,1516736158.0,7.491824845599999,904,450,,
600211,西藏药业,,上海,,1312,14.01,577,,2.2299789985,-8.956882188116,94.6013525171,1416,1496,358,283,25.8780554175,7.491771885346,4665,19990721,4665,14891146855.2,322319196.0,34.578487505,5135,3031,,
600212,绿能慧充,,上海,,-22712,-1.39,577,,31.3329878779,7.19056198664,31.7868833623,45150,43476,1272,743,68.3985837761,-1.307865841186,-4053,19990817,-4053,6345447589.13,704267213.0,-4.192853704,1042,439,,
600215,派斯林,,上海,,-6721,-0.67,1,,-57.0921475887,-125.623846123192,9.5406845844,5555,-429346,181,329,41.8944517687,1.772167965521,2373,19990909,2373,3578954287.4,462995380.0,-4.8931903172,1072,512,,
600216,浙江医药,,上海,,961,3.77,577,,0.2767567753,273.084032346226,43.3967096075,1355,1077,147,356,19.5095714326,6.22902032466,-2980,19991021,-2980,15722777212.500002,961637750.0,17.081416295300002,1903,1123,,
600217,中再资环,,上海,,-91946,-0.06,577,,46.2377898777,-156.949412153114,6.1453429186,33489,44708,218,172,55.5666192238,1.01634912756,-132,19991216,-132,7525747675.42,1657653673.0,-0.3298340129,770,421,,
600218,全柴动力,,上海,,3650,0.92,65,,5.7797752621,17.647769753756,9.1267523729,5226,4960,136,722,48.2358141414,1.931673287846,6075,19981203,6075,4355999190.0,435599919.0,2.2848559847,1096,611,,
600219,南山铝业,,上海,,731,3.34,577,,24.3193282389,100.192852539447,32.9225250824,1032,877,98,150,16.8049837508,1.857909297078,-5596,19991223,-5596,49822647937.92,11613670848.0,24.4813676983,464,309,,
600221,海航控股,,上海,,6309,11.4,577,,0.2928506048,-60.340437680619,10.2489821916,-7459,-5145,2745,158,98.74516817,-1.783957991071,-3762,19991125,-3762,68712855730.65,43215632535.0,1.4256788661000002,244,101,,
600222,太龙药业,,上海,,64398,0.1,65,,-35.2300727789,-92.800244476983,26.8112671148,7803,12802,250,502,54.2557537779,0.479373030353,6424,19991105,6424,3942598764.21,573886283.0,0.8139044356,720,418,,
600223,福瑞达,,上海,,3978,2.6,577,,-7.0548739549,-15.155811007991,52.3462911682,3527,3831,207,243,19.3403057714,2.221108765769,1054,20000113,1054,8590006148.75,1016568775.0,7.502807468899999,936,563,,
600226,亨通股份,,上海,,3554,2.04,513,,86.3624633376,10.956667507732,6.9252372661,5259,5074,286,444,25.109486349,0.089065047897,-1098,19991116,-1098,9964177100.4,2974381224.0,18.3339980874,340,182,,
600227,赤天化,,上海,,-4416,-1.94,1,,5.8569485978,-33.21956831405,10.3535657141,-4987,-4371,173,226,45.9327440212,-1.207400198914,-4164,20000221,-4164,4323142873.6,1688727685.0,-4.3334850702,333,142,,
600228,*ST返利,,上海,,-3393,-3.11,4,,-16.6777565823,-440.902677611009,47.8483488992,-16260,-8226,428,302,23.7034930077,0.602536576678,4064,19990119,4064,1897406315.35,417012377.0,-26.0864497283,917,295,,
600229,城市传媒,,上海,,1891,1.97,577,,-9.2618674532,-27.67995971103,28.7422574383,5637,7887,150,228,23.9709018506,3.213844189128,-78,20000309,-78,4783524356.16,660707784.0,10.4137603342,852,583,,
600230,沧州大化,,上海,,17146,0.2,577,,-15.4294454851,-59.980008696714,7.4791134119,20072,35757,140,551,27.4972733056,6.657094698591,7034,20000406,7034,5567775651.75,413961015.0,0.8849848057,1645,893,,
600231,凌钢股份,,上海,,-609,-4.58,577,,-25.1486840479,21.176643017027,-3.3422015227,-365,-381,115,139,64.7140288389,0.334527536988,-4091,20000511,-4091,6132181227.25,2852177315.0,-6.491287679,231,139,,
600232,金鹰股份,,上海,,-15720,-0.43,1,,7.2007647872,-148.324993854878,6.9455561595,11731,27447,283,795,44.0629264222,0.007383587795,1124,20000602,1124,2622326331.36,364718544.0,-2.6449018804,908,410,,
600233,圆通速递,,上海,,1753,2.67,577,,10.5841292936,-9.155035814137,8.5266014353,1498,1531,192,97,31.6778088389,4.921215866388,3012,20000608,3012,60093373244.66,3420226138.0,4.935518464199999,1919,1161,,
600234,科新发展,,上海,,36606,0.36,1,,1268.9491405399,122.884387163702,13.521344468,6160,5025,523,238,40.9449008104,-2.088357959651,-1047,20000615,-1047,2462446726.74,262520973.0,3.5106823960999995,956,273,,
600235,民丰特纸,,上海,,7854,1.0,1,,-23.2080359935,-68.876074941676,16.8881858342,3288,6127,157,509,50.060007084,0.660200601338,6243,20000615,6243,2367762000.0,351300000.0,2.5062418563,697,425,,
600236,桂冠电力,,上海,,2147,6.82,577,,-13.9861674375,-17.372365012112,49.4271921612,2233,2508,291,26,53.6834107215,0.760912157445,1365,20000323,1365,50998984378.94,7882377802.0,32.8446608187,755,578,,
600237,铜峰电子,,上海,,4321,3.16,65,,13.8806701968,25.538518872643,26.1608032229,5277,4694,266,584,23.9687831904,-0.008665220961,-5925,20000609,-5925,5051980331.55,630709155.0,8.5737427379,857,447,,
600238,*ST椰岛,,上海,,-12195,-6.19,4,,-18.4687526606,13.047610025766,32.612599541,-2331,-2348,3116,245,84.9038471922,-1.305166617024,-834,20000120,-834,3173256000.0,448200000.0,-15.099761099699998,1088,431,,
600239,云南城投,,上海,,-2762,-2.82,1,,-3.1490458644,32.292193553672,30.5534831563,-8181,-12649,316,355,80.9297994386,-3.280264599442,-4405,19991202,-4405,4046331010.68,1605686909.0,-9.6045620003,410,181,,
600241,时代万恒,,上海,,16496,0.33,1,,9.2089119363,-2.128786349851,24.2981642402,13210,13267,219,276,11.3741452078,-1.190541896581,-2250,20001128,-2250,2560428400.5,294302115.0,5.2503516778,1170,514,,
600243,*ST海华,,上海,,-48177,-0.34,4,,-3.4258683565,84.264195018002,14.0985912717,-2332,-2680,329,557,30.5153871381,-2.482503514641,10000,20001120,10000,2097703000.0,438850000.0,-3.416149795,665,214,,
600246,万通发展,,上海,,-17114,-0.68,577,,51.2106477083,44.761514261697,22.350089721,-5282,-5634,469,35,30.3895974893,0.349356478311,10000,20000922,10000,24140567318.52,1890412476.0,-30.5436166203,1498,463,,
600248,陕建股份,,上海,,899,1.67,577,,-16.3043035419,-24.498622116688,11.0970668712,507,531,60,97,88.536739342,4.363462983554,-2136,20000622,-2136,14996338496.86,3739735286.0,1.7550045879000002,513,320,,
600249,两面针,,上海,,-5745,-0.65,1,,15.4893518307,-1011.74856275699,17.510146957,4015,4774,151,354,19.2691520227,0.319159027364,1032,20040130,1032,3256000000.0,550000000.0,-5.7675563229,795,366,,
600250,南京商旅,,上海,,26673,0.58,1,,-7.9778663873,-80.028375495249,22.2969603907,8214,11879,617,677,58.6915279946,0.590909969414,5772,20010306,5772,3748868119.53,310593879.0,6.1255094982,1500,712,,
600251,冠农股份,,上海,,900,5.03,577,,-30.4887135916,-23.87477726869,7.7051830371,3258,4550,180,141,40.1841626561,2.827480296771,-803,20030609,-803,6666604942.14,776993583.0,26.1537976673,876,605,,
600252,中恒集团,,上海,,13014,0.3,577,,-7.9245468027,-66.611753304611,29.6226329333,-2523,-2300,159,217,31.8924416392,0.585641643207,-2619,20001130,-2619,9509301777.29,3313345567.0,0.7323140081,328,187,,
600255,鑫科材料,,上海,,20094,1.37,577,,17.1682737481,-42.163012591904,6.9884456476,12716,16529,547,1211,57.2956986059,-0.947436451748,3912,20001122,3912,7928985132.45,1806146955.0,1.1527978956,504,166,,
600256,广汇能源,,上海,,1244,2.54,577,,-11.3445336513,-14.067878734582,20.4813105614,1166,1212,146,254,52.3442611701,2.322131661519,-980,20000526,-980,34516816005.6,6392002964.0,7.4023913204,786,478,,
600257,大湖股份,,上海,,-53707,-0.32,65,,-14.399182344,81.341235174878,24.9996956384,-3590,-4202,347,638,48.0314344484,-0.632341863904,-4063,20000612,-4063,2762301459.12,481237188.0,2.0764647545,635,412,,
600258,首旅酒店,,上海,,2962,1.21,577,,-4.3373948246,18.365393157135,35.3589156716,2097,2041,148,310,51.6823787802,2.31746824575,-6519,20000601,-6519,16905371327.64,1116603126.0,9.0699348233,1663,1054,,
600259,广晟有色,,上海,,11800,1.13,577,,-14.0494452208,115.552111128709,3.187654054,-7475,42322,655,784,52.7724671203,-1.070602663015,5046,20000525,5046,22312429551.2,336435910.0,2.5438230749,6846,2300,,
