股票代码,股票名称,peTTM,pctChg
sz.000917,电广传媒,154.525241,0.1289
sz.000919,金陵药业,250.957834,1.5193
sz.000920,沃顿科技,25.035882,-0.6312
sz.000921,海信家电,10.780736,1.6442
sz.000922,佳电股份,37.244301,-1.5139
sz.000923,河钢资源,20.813602,-0.6207
sz.000925,众合科技,4568.612326,-1.761
sz.000926,福星股份,-1.592276,-2.1352
sz.000927,中国铁物,34.747452,0.0
sz.000928,中钢国际,10.84476,-0.4637
sz.000929,*ST兰黄,-15.708105,-1.3977
sz.000930,中粮科技,273.349922,-0.4975
sz.000931,中关村,74.767855,0.703
sz.000932,华菱钢铁,18.445833,-0.339
sz.000933,神火股份,10.666429,-0.0537
sz.000935,四川双马,35.572907,-1.8182
sz.000936,华西股份,48.214837,-0.2743
sz.000937,冀中能源,26.360411,-0.4886
sz.000938,紫光股份,46.962784,-1.3944
sz.000948,南天信息,82.513035,-1.6353
sz.000949,新乡化纤,32.157516,0.7576
sz.000950,重药控股,30.23084,0.1876
sz.000951,中国重汽,14.53097,0.1068
sz.000952,广济药业,-8.599387,-0.7123
sz.000953,河化股份,35.907173,10.0137
sz.000955,欣龙控股,-253.996977,0.6135
sz.000957,中通客车,23.145414,-0.6284
sz.000958,电投产融,37.28935,-1.0234
sz.000959,首钢股份,41.54809,-0.4525
sz.000960,锡业股份,18.702449,-1.7112
sz.000962,东方钽业,39.823913,-2.8011
sz.000963,华东医药,22.085889,-0.311
sz.000965,天保基建,44.725293,-3.1963
sz.000966,长源电力,41.082017,0.0
sz.000967,盈峰环境,40.490564,-2.6277
sz.000968,蓝焰控股,15.200856,0.979
sz.000969,安泰科技,37.668229,-2.4584
sz.000970,中科三环,127.314473,-3.3094
sz.000972,*ST中基,-10.399054,0.0
sz.000973,佛塑科技,53.370779,-1.034
sz.000975,山金国际,21.719403,0.7081
sz.000977,浪潮信息,33.014467,-0.3083
sz.000978,桂林旅游,-15.11265,1.2289
sz.000980,众泰汽车,-10.116154,-0.5076
sz.000981,山子高科,-12.744555,-1.4423
sz.000983,山西焦煤,14.718321,-1.2081
sz.000985,大庆华科,134.699765,-0.4724
sz.000987,越秀资本,15.152644,-1.8325
sz.000988,华工科技,37.737745,-2.2741
sz.000989,九芝堂,51.81626,-3.7194
sz.000990,诚志股份,60.279411,0.1258
sz.000993,闽东电力,24.156026,0.0942
sz.000995,皇台酒业,89.504121,0.5929
sz.000997,新大陆,29.169197,-1.5914
sz.000998,隆平高科,427.899946,1.1952
sz.000999,华润三九,16.338233,1.3283
sz.001201,东瑞股份,378.592153,0.0
sz.001202,炬申股份,29.948786,0.6002
sz.001203,大中矿业,24.536941,-1.727
sz.001205,盛航股份,24.18955,-0.7846
sz.001206,依依股份,20.759246,0.4732
sz.001207,联科科技,16.204096,-1.6373
sz.001208,华菱线缆,52.715386,-1.3278
sz.001209,洪兴股份,66.749099,3.1425
sz.001210,金房能源,41.450332,-0.5427
sz.001211,双枪科技,63.542703,-0.1257
sz.001212,中旗新材,647.979826,-0.8741
sz.001213,中铁特货,33.513643,-1.1442
sz.001215,千味央厨,40.289395,0.9662
sz.001216,华瓷股份,22.378779,9.9764
sz.001217,华尔泰,55.044581,-0.5038
sz.001218,丽臣实业,23.757275,-0.2621
sz.001219,青岛食品,28.093311,0.5666
sz.001222,源飞宠物,23.887474,-0.6739
sz.001223,欧克科技,96.309417,1.9034
sz.001225,和泰机电,59.025733,-2.4385
sz.001226,拓山重工,144.871833,-10.0061
sz.001227,兰州银行,7.52167,0.8032
sz.001228,永泰运,28.601035,-0.2397
sz.001229,魅视科技,46.292711,-0.9575
sz.001230,劲旅环境,20.04142,1.0959
sz.001231,农心科技,33.711376,0.9972
sz.001234,泰慕士,45.540251,10.0171
sz.001236,弘业期货,278.697641,-2.7006
sz.001238,浙江正特,822.64968,1.4788
sz.001239,永达股份,52.447566,-4.0431
sz.001255,博菲电气,155.806072,-1.3382
sz.001256,炜冈科技,33.571133,-1.4765
sz.001258,立新能源,248.185662,-2.2008
sz.001259,利仁科技,3803.844521,-0.1124
sz.001260,坤泰股份,49.369724,0.1004
sz.001266,宏英智能,127.618655,-2.5547
sz.001267,汇绿生态,124.959849,10.0084
sz.001268,联合精密,39.608677,-3.8596
sz.001269,欧晶科技,-9.210721,-0.6287
sz.001270,*ST铖昌,598.7576,-1.9255
sz.001277,速达股份,29.43692,2.9457
sz.001278,一彬科技,489.302221,-0.2232
sz.001279,强邦新材,74.802778,-0.8229
sz.001282,三联锻造,29.646772,-1.506
sz.001283,豪鹏科技,51.815633,-4.7813
sz.001286,陕西能源,12.786593,0.324
sz.001287,中电港,57.508533,-1.8705
sz.001288,运机集团,29.014193,2.5564
sz.001289,龙源电力,24.734181,1.898
sz.001296,长江材料,23.659389,-0.3988
sz.001298,好上好,197.680632,-1.4104
sz.001299,美能能源,31.323693,0.6661
sz.001300,三柏硕,192.855115,0.6912
sz.001301,尚太科技,14.588407,-3.2588
sz.001306,夏厦精密,87.205894,-2.7709
sz.001308,康冠科技,19.074988,-0.4239
sz.001309,德明利,224.176759,-1.7775
sz.001311,多利科技,17.98978,3.8938
sz.001313,粤海饲料,-104.674154,1.1292
sz.001314,亿道信息,159.835939,-1.0881
sz.001316,润贝航科,38.065512,-2.1129
sz.001317,三羊马,6089.0572,1.3963
sz.001318,阳光乳业,40.488873,10.0067
sz.001319,铭科精技,32.905519,0.4818
sz.001322,箭牌家居,100.887687,0.2288
sz.001323,慕思股份,17.693818,1.1246
sz.001324,长青科技,51.437572,-4.0175
sz.001326,联域股份,34.739508,0.0289
sz.001328,登康口腔,45.83304,0.1577
sz.001330,博纳影业,-3.69271,1.2371
sz.001331,胜通能源,-490.269402,9.9905
sz.001332,锡装股份,15.867991,0.7989
sz.001333,光华股份,18.684656,-0.3286
sz.001335,信凯科技,30.644591,-0.1575
sz.001336,楚环科技,78.922124,-0.351
sz.001337,四川黄金,37.036716,-0.4225
sz.001338,永顺泰,20.639847,0.2536
sz.001339,智微智能,84.246363,-2.6043
sz.001356,富岭股份,43.658874,-0.9954
sz.001358,兴欣新材,37.888717,-0.2971
sz.001359,平安电工,40.501747,-3.4644
sz.001360,南矿集团,51.189884,-1.1118
sz.001366,播恩集团,-69.404479,0.6961
sz.001367,海森药业,32.307283,1.7084
sz.001368,通达创智,28.699049,-0.6725
sz.001373,翔腾新材,339.668438,-0.2498
sz.001376,百通能源,29.545796,-0.1619
sz.001378,德冠新材,34.699852,-0.2153
sz.001379,腾达科技,53.699658,-1.2956
sz.001380,华纬科技,21.845564,-1.6602
sz.001382,新亚电缆,65.615981,-1.0517
sz.001387,雪祺电气,25.509514,0.5575
sz.001389,广合科技,37.314843,-1.6848
sz.001390,古麒绒材,28.709176,-1.7886
sz.001391,国货航,36.669812,-0.1462
sz.001395,亚联机械,22.957719,-0.4193
sz.001400,江顺科技,22.467803,-0.7104
sz.001696,宗申动力,47.093859,-3.0328
sz.001872,招商港口,11.182125,-0.1954
sz.001896,豫能控股,-102.091989,0.3604
sz.001914,招商积余,15.883036,1.7983
sz.001965,招商公路,14.754196,-0.7705
sz.001979,招商蛇口,20.122432,-1.3904
sz.002001,新和成,10.186904,2.8417
sz.002003,伟星股份,17.644613,0.7387
sz.002004,华邦健康,-32.606713,0.2252
sz.002005,ST德豪,-22.934528,-1.2397
sz.002006,精工科技,64.769205,-1.4252
sz.002007,华兰生物,26.949544,-0.1189
sz.002008,大族激光,31.43148,-3.4244
sz.002009,天奇股份,-30.101567,-3.7657
sz.002010,传化智联,96.342533,-2.0635
sz.002011,盾安环境,11.736595,0.4325
sz.002012,凯恩股份,556.335832,-2.7682
sz.002014,永新股份,15.200021,0.4303
sz.002015,协鑫能科,35.976018,-5.6748
sz.002016,世荣兆业,144.843972,-0.8757
sz.002017,东信和平,73.334303,-10.0
sz.002019,亿帆医药,46.330707,1.5604
sz.002020,京新药业,20.484787,2.5092
sz.002021,中捷资源,149.130127,-1.2448
sz.002022,科华生物,-5.282079,-2.845
sz.002023,海特高新,128.569166,-0.3591
sz.002024,ST易购,24.520711,0.0
sz.002025,航天电器,140.568893,-1.3308
sz.002026,山东威达,18.229197,0.0805
sz.002027,分众传媒,21.014823,1.3263
sz.002028,思源电气,25.940235,-0.0733
sz.002029,七匹狼,14.864228,-0.2886
sz.002030,达安基因,-19.109513,-3.0769
sz.002031,巨轮智能,-77.59582,-1.4888
sz.002032,苏泊尔,18.525347,1.2888
sz.002033,丽江股份,26.122723,1.5784
sz.002034,旺能环境,12.791981,-0.5236
sz.002035,华帝股份,11.945485,0.458
sz.002036,联创电子,-23.718344,-2.3593
sz.002037,保利联合,163.220139,-4.8568
sz.002038,双鹭药业,-87.118625,-3.252
sz.002039,黔源电力,32.385612,-0.2483
sz.002040,南京港,29.964809,0.5118
sz.002041,登海种业,174.829362,1.9076
sz.002042,华孚时尚,-37.339355,-2.1008
sz.002043,兔宝宝,14.112385,0.396
sz.002044,美年健康,67.211746,-1.1765
sz.002045,国光电器,34.659937,-0.6293
sz.002046,国机精工,36.887478,1.3021
sz.002047,*ST宝鹰,-4.376677,-0.5025
sz.002048,宁波华翔,16.313066,-3.7091
sz.002049,紫光国微,61.312793,-2.2131
sz.002050,三花智控,33.397016,-1.9882
sz.002051,中工国际,28.402774,-1.0333
sz.002052,同洲电子,25.657357,-3.3667
sz.002053,云南能投,18.48699,0.185
sz.002054,德美化工,46.291468,-0.5525
sz.002055,得润电子,-3.832727,-2.7632
sz.002056,横店东磁,13.272858,-2.4752
sz.002057,中钢天源,39.98063,-3.2195
sz.002058,*ST威尔,-116.17095,2.2743
sz.002059,云南旅游,-120.038038,1.5414
sz.002060,广东建工,12.252146,-0.2674
sz.002061,浙江交科,8.120401,-0.2439
sz.002062,宏润建设,24.751636,-0.7752
sz.002063,远光软件,40.355833,-0.1608
sz.002064,华峰化学,19.015355,0.2564
sz.002065,东华软件,62.098444,-1.6771
sz.002066,瑞泰科技,56.004389,-1.536
sz.002067,景兴纸业,215.143661,-7.2314
sz.002068,黑猫股份,-555.518788,-2.1082
sz.002069,獐子岛,-189.203927,2.5761
sz.002072,凯瑞德,-464.794521,3.8793
sz.002073,软控股份,17.342454,-1.4656
sz.002074,国轩高科,43.143137,-3.9598
sz.002075,沙钢股份,74.043807,0.1637
sz.002076,*ST星光,-62.30664,-1.0753
sz.002077,大港股份,342.472292,-0.9777
sz.002078,太阳纸业,13.211056,0.7736
sz.002079,苏州固锝,79.222294,-0.9823
sz.002080,中材科技,45.536658,-3.4589
sz.002081,金螳螂,17.66271,-0.5391
sz.002082,万邦德,112.082673,-0.7772
sz.002083,孚日股份,12.149694,0.0
sz.002084,海鸥住工,-16.879925,0.0
sz.002085,万丰奥威,50.177611,-2.0095
sz.002086,东方海洋,-29.074284,1.0309
sz.002088,鲁阳节能,12.264707,0.367
sz.002090,金智科技,57.66898,-1.3013
sz.002091,江苏国泰,10.711135,0.0
sz.002092,中泰化学,-14.154751,-0.4098
sz.002093,国脉科技,60.644929,-1.5435
sz.002094,青岛金王,174.753734,-2.5584
sz.002095,生意宝,-221.43871,-3.2303
sz.002096,易普力,24.01085,-4.0667
sz.002097,山河智能,173.948957,3.0781
sz.002098,浔兴股份,15.863233,-0.1038
sz.002099,海翔药业,-28.97506,1.28
sz.002100,天康生物,12.751656,0.4615
sz.002101,广东鸿图,20.947344,-1.8182
sz.002102,能特科技,-25.040758,-2.6316
sz.002103,广博股份,34.442046,-0.388
sz.002104,恒宝股份,151.022515,-7.8322
sz.002105,信隆健康,-117.745184,-0.2649
sz.002106,莱宝高科,22.51025,-1.2127
sz.002107,沃华医药,57.310078,-0.7143
sz.002108,沧州明珠,43.502192,-0.5319
sz.002109,兴化股份,-13.875021,0.2825
sz.002110,三钢闽光,-11.194417,3.4836
sz.002111,威海广泰,86.628504,-0.2737
sz.002112,三变科技,33.682232,-1.3616
sz.002114,罗平锌电,-25.401633,-0.1348
sz.002115,三维通信,-23.934548,-0.1183
sz.002116,中国海诚,14.210556,0.0
sz.002117,东港股份,39.377252,-2.3927
sz.002119,康强电子,69.730071,-0.8274
sz.002120,韵达股份,12.614446,2.3226
sz.002121,科陆电子,-24.984492,0.3306
sz.002122,汇洲智能,-23.098851,-1.2376
sz.002123,梦网科技,347.309575,-1.6552
sz.002124,天邦食品,6.970853,0.0
sz.002125,湘潭电化,26.902671,-2.8261
sz.002126,银轮股份,29.930439,-4.2814
sz.002127,南极电商,-30.731151,0.0
sz.002128,电投能源,9.384504,1.1702
sz.002129,TCL中环,-3.183827,-2.0642
sz.002130,沃尔核材,32.116562,-2.4707
sz.002131,利欧股份,288.834534,-1.8568
sz.002132,恒星科技,250.874489,-0.7833
sz.002133,广宇集团,-2.446596,-1.7751
sz.002134,天津普林,222.044351,-1.7387
sz.002135,东南网架,33.288711,-0.4505
sz.002136,安纳达,-131.562607,-0.2791
sz.002137,实益达,-240.564821,-1.1161
sz.002138,顺络电子,25.980314,0.2782
sz.002139,拓邦股份,25.253844,-1.8195
sz.002140,东华科技,17.649049,0.9901
sz.002141,贤丰控股,-38.639967,-1.6
sz.002142,宁波银行,6.683068,-1.1753
sz.002144,宏达高科,78.481002,-0.1627
sz.002145,中核钛白,28.84334,-0.232
sz.002146,荣盛发展,-0.680681,-1.3423
sz.002148,北纬科技,244.490233,-1.238
sz.002149,西部材料,67.706688,-2.6569
sz.002150,通润装备,20.258563,3.2801
sz.002151,北斗星通,-51.18105,6.9847
sz.002152,广电运通,36.163752,-3.1318
sz.002153,石基信息,-149.409088,-3.0899
sz.002154,报喜鸟,13.604632,0.2591
sz.002155,湖南黄金,28.194714,0.1092
sz.002156,通富微电,62.177112,0.1077
sz.002157,正邦科技,61.339591,0.3472
sz.002158,汉钟精机,13.838931,0.0
sz.002159,三特索道,20.068711,0.0639
sz.002160,常铝股份,42.433729,-0.6803
sz.002161,远望谷,-70.530052,1.0217
sz.002162,悦心健康,-28.475225,0.2273
sz.002163,海南发展,-24.818122,1.0377
sz.002164,宁波东力,88.064878,-1.6376
sz.002165,红宝丽,130.487262,1.2141
sz.002166,莱茵生物,36.634107,-0.6024
sz.002167,东方锆业,42.670113,-2.7714
sz.002168,*ST惠程,-21.318987,0.5747
sz.002169,智光电气,-16.356011,-1.252
sz.002170,芭田股份,19.009353,0.2904
sz.002171,楚江新材,53.262562,-2.0697
sz.002172,澳洋健康,108.958815,-0.2475
sz.002173,创新医疗,-59.895858,-0.0702
sz.002174,游族网络,-37.285517,-1.7555
sz.002175,东方智造,376.872594,-1.5251
sz.002176,江特电机,-40.245087,-3.5714
sz.002177,御银股份,417.786185,-3.139
sz.002178,延华智能,-246.617962,-5.0064
sz.002179,中航光电,25.276048,-0.6928
sz.002180,纳思达,60.819994,-1.3295
sz.002181,粤传媒,109.942249,5.7263
sz.002182,宝武镁业,98.01384,-0.9464
sz.002183,怡亚通,110.104623,-0.655
sz.002184,海得控制,-21.767608,-0.6667
sz.002185,华天科技,59.85943,-1.0774
sz.002186,全聚德,149.742263,1.3526
sz.002187,广百股份,102.641783,2.1572
sz.002188,中天服务,192.334036,-1.0187
sz.002189,中光学,-15.974378,-1.9843
sz.002190,成飞集成,-181.478881,-1.9442
sz.002191,劲嘉股份,327.480352,-0.2457
sz.002192,融捷股份,45.03374,-1.4807
sz.002193,如意集团,-2.922231,0.9494
sz.002194,武汉凡谷,154.441721,-1.5683
sz.002195,岩山科技,-2256.686678,-1.7331
sz.002196,方正电机,-122.822783,-2.1421
sz.002197,ST证通,-10.502993,-1.7751
sz.002198,嘉应制药,111.599706,0.7429
sz.002199,*ST东晶,-30.143788,-1.4477
sz.002200,*ST交投,-14.434025,-0.9576
sz.002201,九鼎新材,134.04142,-1.1658
sz.002202,金风科技,19.874906,0.3052
sz.002203,海亮股份,27.951145,-1.633
sz.002204,大连重工,22.646189,-0.6339
sz.002205,国统股份,-10.301582,-1.1668
sz.002206,海利得,13.784264,0.7143
sz.002207,准油股份,-100.81545,6.2162
sz.002208,合肥城建,480.634591,-0.6944
sz.002209,达意隆,34.561842,-1.4384
sz.002210,飞马国际,355.865504,0.7018
sz.002211,ST宏达,-30.666462,-2.3729
sz.002212,天融信,91.34876,-1.227
sz.002213,大为股份,-89.273362,2.9378
sz.002214,*ST大立,-16.296037,-0.1972
sz.002215,诺普信,15.292898,1.5873
sz.002216,三全食品,19.049355,0.8937
sz.002217,合力泰,9.597003,-1.2097
sz.002218,拓日新能,-161.41529,-0.8
sz.002219,新里程,67.675848,-1.3216
sz.002221,东华能源,37.012825,4.8632
sz.002222,福晶科技,83.58972,-1.952
sz.002223,鱼跃医疗,20.099955,0.2541
sz.002224,三力士,88.456486,-1.0684
sz.002225,濮耐股份,58.111616,6.5379
sz.002226,江南化工,18.343537,-1.9048
sz.002227,奥特迅,-58.505532,-1.1931
sz.002228,合兴包装,37.365688,-0.5797
sz.002229,鸿博股份,-50.752088,-3.9857
sz.002230,科大讯飞,167.684395,-1.2242
sz.002231,*ST奥维,-21.701099,2.0202
sz.002232,启明信息,1027.949015,-1.8539
sz.002233,塔牌集团,13.309609,0.2404
sz.002234,民和股份,-10.814436,1.7261
sz.002235,安妮股份,180.354974,-1.8094
sz.002236,大华股份,18.034429,-0.9633
sz.002237,恒邦股份,24.622651,-0.337
sz.002238,天威视讯,-466.359645,0.0
sz.002239,奥特佳,85.003353,-0.6826
sz.002240,盛新锂能,-23.597555,0.5549
sz.002241,歌尔股份,29.586454,-0.9758
sz.002242,九阳股份,83.391504,0.0976
sz.002243,力合科创,38.102245,-0.243
sz.002244,滨江集团,11.340092,0.5786
sz.002245,蔚蓝锂芯,30.053187,-2.2133
sz.002246,北化股份,760.937791,-2.567
sz.002247,聚力文化,10.16162,0.7353
sz.002248,华东数控,257.304763,-1.174
sz.002249,大洋电机,16.872244,-1.6248
sz.002250,联化科技,64.573758,1.5267
sz.002251,步步高,10.914769,2.1113
sz.002252,上海莱士,23.170097,-0.4274
sz.002253,*ST智胜,-29.219257,-1.3848
sz.002254,泰和新材,122.52253,1.4019
sz.002255,海陆重工,17.45432,-0.9302
sz.002256,兆新股份,-31.768924,-0.8696
sz.002258,利尔化学,31.639048,1.4412
sz.002259,升达林业,157.7648,-2.1792
sz.002261,拓维信息,-960.231683,-2.665
sz.002262,恩华药业,18.673773,-2.6167
sz.002263,大东南,205.504795,-2.2409
sz.002264,新华都,18.274104,-0.9023
sz.002265,建设工业,147.762598,-9.9536
sz.002266,浙富控股,20.564359,-1.8717
sz.002267,陕天然气,13.218873,0.0
sz.002268,电科网安,70.541388,-1.6839
sz.002269,美邦服饰,-18.959029,-0.5128
sz.002270,华明装备,23.945708,-0.1135
sz.002271,东方雨虹,-633.330032,0.6436
sz.002272,川润股份,-42.486883,-2.4779
sz.002273,水晶光电,27.420386,0.6667
sz.002274,华昌化工,21.624407,0.2874
sz.002275,桂林三金,17.001948,0.8609
sz.002276,万马股份,41.198465,0.7655
sz.002277,友阿股份,1074.069747,-1.4634
sz.002278,神开股份,68.023506,4.7619
sz.002279,久其软件,-39.451576,-2.3776
sz.002281,光迅科技,56.793316,-1.3359
sz.002282,博深股份,21.114748,-0.2591
sz.002283,天润工业,21.075287,-1.7268
sz.002284,亚太股份,32.428903,-1.2478
sz.002285,世联行,-29.586745,-2.7344
sz.002286,保龄宝,29.096646,-1.3966
sz.002287,奇正藏药,24.779024,10.0153
sz.002289,*ST宇顺,-715.777211,-0.6299
sz.002290,禾盛新材,63.291137,-0.4516
sz.002291,遥望科技,-6.317953,2.454
sz.002292,奥飞娱乐,-51.579429,1.3171
sz.002293,罗莱生活,15.717191,0.0
sz.002294,信立泰,93.631264,-0.8438
sz.002295,精艺股份,88.455318,1.2208
sz.002296,辉煌科技,14.847769,-3.1705
sz.002297,博云新材,-66.044188,-5.4795
sz.002298,中电鑫龙,-3.540572,-6.7174
sz.002299,圣农发展,21.585683,0.4337
sz.002300,太阳电缆,57.270209,-0.8942
sz.002301,齐心集团,81.446573,-0.142
sz.002302,西部建设,-20.570552,-2.963
sz.002303,美盈森,19.579918,-1.0582
sz.002304,洋河股份,24.25035,0.8243
sz.002305,*ST南置,-1.586161,-1.8116
sz.002306,*ST云网,-62.408551,2.2346
sz.002307,北新路桥,-10.532193,-0.7212
sz.002309,中利集团,-9.015122,-1.5432
sz.002310,东方园林,-3.86662,0.0
sz.002311,海大集团,18.867483,3.7564
sz.002312,川发龙蟒,40.364733,-0.9574
sz.002313,日海智能,-23.444463,-1.8256
sz.002314,南山控股,-5.633618,-0.3413
sz.002315,焦点科技,33.273606,-1.3725
sz.002316,亚联发展,172.361248,-1.1494
sz.002317,众生药业,-61.870303,-1.3685
sz.002318,久立特材,14.499662,0.4801
sz.002319,乐通股份,-152.297809,-1.9217
sz.002320,海峡股份,93.779419,3.8369
sz.002321,华英农业,275.923877,0.0
sz.002322,理工能科,17.926474,-0.5473
sz.002323,雅博股份,-17.452869,-1.1976
sz.002324,普利特,78.515088,-3.3493
sz.002326,永太科技,-24.821327,-1.4329
sz.002327,富安娜,12.854856,0.551
sz.002328,新朋股份,31.780873,1.6949
sz.002329,皇氏集团,-4.870893,1.0152
sz.002330,得利斯,-82.244141,1.2552
sz.002331,皖通科技,114.981942,-1.4652
sz.002332,仙琚制药,27.618731,-0.5479
sz.002333,罗普斯金,82.888192,-2.1016
sz.002334,英威腾,24.183054,-1.8072
sz.002335,科华数据,68.3737,-3.5129
sz.002337,赛象科技,83.901372,-1.3699
sz.002338,奥普光电,182.715838,-3.8615
sz.002339,积成电子,77.455308,-2.1066
sz.002340,格林美,31.6341,-1.0432
sz.002342,巨力索具,-161.882709,2.371
sz.002343,慈文传媒,111.356532,10.0
sz.002344,海宁皮城,65.091627,-0.2198
sz.002345,潮宏基,51.818137,4.1874
sz.002346,柘中股份,17.280422,1.2784
sz.002347,泰尔股份,957.590436,-2.0576
sz.002348,高乐股份,-62.402979,-1.7677
sz.002349,精华制药,31.958937,0.3836
sz.002350,北京科锐,54.298476,-1.8258
sz.002351,漫步者,26.98881,-2.4
sz.002352,顺丰控股,23.004806,0.4001
sz.002353,杰瑞股份,14.92099,0.6609
sz.002354,天娱数科,-86.659874,-1.6393
sz.002355,兴民智通,12.911354,-1.2384
sz.002356,赫美集团,-97.076583,0.0
sz.002357,富临运业,24.372243,0.8483
sz.002358,森源电气,52.705606,-1.1299
sz.002360,同德化工,-26.353467,-0.5484
sz.002361,神剑股份,168.617567,-1.5919
sz.002362,汉王科技,-55.543052,-3.7773
sz.002363,隆基机械,64.162467,-1.0063
sz.002364,中恒电气,77.014154,-3.2738
sz.002365,永安药业,206.348311,-1.5663
sz.002366,融发核电,-1648.939591,-1.1349
sz.002367,康力电梯,15.845821,-0.5376
sz.002368,太极股份,81.307057,-2.0825
sz.002369,卓翼科技,-24.435809,-1.3468
sz.002370,亚太药业,181.635614,5.2863
sz.002371,北方华创,41.560393,1.279
sz.002372,伟星新材,19.080079,0.0915
sz.002373,千方科技,-18.746784,-1.5441
sz.002374,中锐股份,-11.903313,-0.6873
sz.002375,亚厦股份,17.820578,-0.2463
sz.002376,新北洋,86.268101,-2.1823
sz.002377,国创高新,-56.816465,-1.2618
sz.002378,章源钨业,60.907616,-3.2587
sz.002379,宏创控股,-167.023124,-2.8772
sz.002380,科远智慧,22.582495,3.5467
sz.002381,双箭股份,22.157163,-0.2853
sz.002382,蓝帆医疗,-24.051572,-0.4637
sz.002383,合众思壮,-40.259355,1.3
sz.002384,东山精密,82.953307,-1.1677
sz.002385,大北农,26.253154,0.2381
sz.002386,天原股份,-15.1131,-1.1236
sz.002387,维信诺,-5.574237,-0.6211
sz.002388,ST新亚,-9.830416,-1.7978
sz.002389,航天彩虹,459.982698,-3.0523
sz.002390,信邦制药,87.913025,0.2646
sz.002391,长青股份,-37.397534,-2.5875
sz.002392,北京利尔,23.553412,0.5642
sz.002393,力生制药,34.137521,-1.6845
sz.002394,联发股份,12.484124,-0.6085
sz.002395,双象股份,10.025135,0.2572
sz.002396,星网锐捷,35.598661,-1.7177
sz.002397,梦洁股份,103.999435,-1.3587
sz.002398,垒知集团,86.616808,-1.6071
sz.002399,海普瑞,30.735988,-0.1471
sz.002400,省广集团,132.357578,-0.5096
sz.002401,中远海科,106.212505,-2.1778
sz.002402,和而泰,52.358386,-1.3557
sz.002403,爱仕达,10544.76895,-1.4831
sz.002404,嘉欣丝绸,22.68196,0.3063
sz.002405,四维图新,-18.671207,-1.1655
sz.002406,远东传动,47.855778,-3.5194
sz.002407,多氟多,-53.779926,-1.2403
sz.002408,齐翔腾达,3037.725475,-0.9311
sz.002409,雅克科技,30.469482,0.8356
sz.002410,广联达,79.891048,0.4545
sz.002412,汉森制药,20.187616,0.5789
sz.002413,雷科防务,-19.187581,-1.3491
sz.002414,高德红外,-131.672453,0.1747
sz.002415,海康威视,21.739599,-0.2451
sz.002416,爱施德,28.703688,1.2966
sz.002418,康盛股份,-44.494871,-2.5424
sz.002419,天虹股份,85.719456,0.5236
sz.002420,毅昌科技,41.315396,-0.7886
sz.002421,达实智能,-365.497148,-1.1799
sz.002422,科伦药业,24.477526,4.9451
sz.002423,中粮资本,43.546388,-2.036
sz.002424,贵州百灵,1237.916985,-0.1848
sz.002425,ST凯文,-5.541147,-2.5397
sz.002426,胜利精密,-13.382684,-0.3145
sz.002427,尤夫股份,1634.910111,2.6281
sz.002428,云南锗业,209.584471,-3.9616
sz.002429,兆驰股份,13.618286,-1.0799
sz.002430,杭氧股份,23.20437,-0.9726
sz.002431,棕榈股份,-2.590007,0.0
sz.002432,九安医疗,11.073057,1.1813
sz.002434,万里扬,39.02487,-1.1628
sz.002436,兴森科技,-147.828785,1.7515
sz.002437,誉衡药业,33.77144,2.5496
sz.002438,江苏神通,23.023121,-1.7999
sz.002439,启明星辰,-172.913234,-1.789
sz.002440,闰土股份,33.118768,-0.3901
sz.002441,众业达,37.973143,-1.0718
sz.002442,龙星科技,23.643,-0.2959
sz.002443,金洲管道,20.296086,1.9034
sz.002444,巨星科技,16.15732,-2.2441
sz.002445,中南文化,47.881578,0.0
sz.002446,盛路通信,-8.890914,-0.4054
sz.002448,中原内配,22.521405,-1.9274
sz.002449,国星光电,144.16826,-1.3655
sz.002451,摩恩电气,188.227572,-1.7711
sz.002452,长高电新,17.822065,-0.6757
sz.002453,华软科技,-17.683033,10.0885
sz.002454,松芝股份,30.190773,-0.6112
sz.002455,百川股份,36.043445,-0.8523
sz.002456,欧菲光,-2324.6959,-0.9549
sz.002457,青龙管业,16.364967,2.7006
sz.002458,益生股份,26.142973,2.0385
sz.002459,晶澳科技,-6.617536,-2.0236
sz.002460,赣锋锂业,-37.852144,-1.9937
sz.002461,珠江啤酒,27.537496,0.3813
sz.002462,嘉事堂,32.596279,4.1903
sz.002463,沪电股份,36.96933,-1.2686
sz.002465,海格通信,584.06522,-0.8246
sz.002466,天齐锂业,-16.767405,-1.2871
sz.002467,二六三,144.315881,-0.8251
sz.002468,申通快递,22.390282,8.4699
sz.002469,三维化学,21.594573,0.5889
sz.002470,金正大,138.229851,-0.5682
sz.002471,中超控股,-399.926513,-1.9694
sz.002472,双环传动,26.124882,-2.2065
sz.002474,榕基软件,-56.222787,-1.4286
sz.002475,立讯精密,19.63604,0.4525
sz.002476,宝莫股份,46.402154,-0.8264
sz.002478,常宝股份,8.800935,0.0
sz.002479,富春环保,14.34213,-0.566
sz.002480,新筑股份,-15.691755,0.4167
sz.002481,双塔食品,108.380132,1.1152
sz.002482,广田集团,-37.375824,0.0
sz.002483,润邦股份,12.038076,1.9817
sz.002484,江海股份,29.524305,1.4841
sz.002485,ST雪发,-13.652365,-1.5306
sz.002486,嘉麟杰,63.927874,0.0
sz.002487,大金重工,31.288399,0.6927
sz.002488,金固股份,622.004562,-3.2424
